Frequency,Magnitue,Phase
1.09849984505834e+00,-2.70802408383774e+01,8.26593985451912e+01
1.09875281311803e+00,-2.70782591039479e+01,8.26580506095772e+01
1.09900583943248e+00,-2.70762773769410e+01,8.26567023001590e+01
1.09925892401510e+00,-2.70742956573596e+01,8.26553536168737e+01
1.09951206687931e+00,-2.70723139452066e+01,8.26540045596584e+01
1.09976526803853e+00,-2.70703322404851e+01,8.26526551284504e+01
1.10001852750618e+00,-2.70683505431982e+01,8.26513053231867e+01
1.10027184529570e+00,-2.70663688533486e+01,8.26499551438043e+01
1.10052522142050e+00,-2.70643871709396e+01,8.26486045902405e+01
1.10077865589404e+00,-2.70624054959741e+01,8.26472536624321e+01
1.10103214872973e+00,-2.70604238284551e+01,8.26459023603163e+01
1.10128569994103e+00,-2.70584421683856e+01,8.26445506838300e+01
1.10153930954138e+00,-2.70564605157686e+01,8.26431986329104e+01
1.10179297754421e+00,-2.70544788706072e+01,8.26418462074943e+01
1.10204670396299e+00,-2.70524972329043e+01,8.26404934075188e+01
1.10230048881116e+00,-2.70505156026629e+01,8.26391402329209e+01
1.10255433210219e+00,-2.70485339798861e+01,8.26377866836374e+01
1.10280823384951e+00,-2.70465523645768e+01,8.26364327596054e+01
1.10306219406661e+00,-2.70445707567381e+01,8.26350784607616e+01
1.10331621276694e+00,-2.70425891563731e+01,8.26337237870431e+01
1.10357028996398e+00,-2.70406075634846e+01,8.26323687383867e+01
1.10382442567118e+00,-2.70386259780758e+01,8.26310133147292e+01
1.10407861990203e+00,-2.70366444001496e+01,8.26296575160076e+01
1.10433287267001e+00,-2.70346628297090e+01,8.26283013421587e+01
1.10458718398859e+00,-2.70326812667572e+01,8.26269447931192e+01
1.10484155387126e+00,-2.70306997112970e+01,8.26255878688260e+01
1.10509598233150e+00,-2.70287181633316e+01,8.26242305692159e+01
1.10535046938280e+00,-2.70267366228639e+01,8.26228728942257e+01
1.10560501503866e+00,-2.70247550898970e+01,8.26215148437921e+01
1.10585961931258e+00,-2.70227735644339e+01,8.26201564178518e+01
1.10611428221804e+00,-2.70207920464776e+01,8.26187976163416e+01
1.10636900376855e+00,-2.70188105360311e+01,8.26174384391982e+01
1.10662378397763e+00,-2.70168290330975e+01,8.26160788863583e+01
1.10687862285877e+00,-2.70148475376797e+01,8.26147189577586e+01
1.10713352042548e+00,-2.70128660497809e+01,8.26133586533356e+01
1.10738847669129e+00,-2.70108845694041e+01,8.26119979730262e+01
1.10764349166970e+00,-2.70089030965522e+01,8.26106369167669e+01
1.10789856537425e+00,-2.70069216312284e+01,8.26092754844942e+01
1.10815369781845e+00,-2.70049401734356e+01,8.26079136761449e+01
1.10840888901583e+00,-2.70029587231768e+01,8.26065514916555e+01
1.10866413897992e+00,-2.70009772804552e+01,8.26051889309626e+01
1.10891944772425e+00,-2.69989958452737e+01,8.26038259940027e+01
1.10917481526236e+00,-2.69970144176354e+01,8.26024626807123e+01
1.10943024160779e+00,-2.69950329975434e+01,8.26010989910281e+01
1.10968572677408e+00,-2.69930515850006e+01,8.25997349248863e+01
1.10994127077478e+00,-2.69910701800100e+01,8.25983704822237e+01
1.11019687362344e+00,-2.69890887825749e+01,8.25970056629767e+01
1.11045253533360e+00,-2.69871073926981e+01,8.25956404670816e+01
1.11070825591882e+00,-2.69851260103827e+01,8.25942748944750e+01
1.11096403539267e+00,-2.69831446356318e+01,8.25929089450933e+01
1.11121987376869e+00,-2.69811632684484e+01,8.25915426188728e+01
1.11147577106047e+00,-2.69791819088355e+01,8.25901759157500e+01
1.11173172728155e+00,-2.69772005567962e+01,8.25888088356613e+01
1.11198774244552e+00,-2.69752192123336e+01,8.25874413785429e+01
1.11224381656594e+00,-2.69732378754506e+01,8.25860735443314e+01
1.11249994965640e+00,-2.69712565461505e+01,8.25847053329629e+01
1.11275614173048e+00,-2.69692752244360e+01,8.25833367443739e+01
1.11301239280175e+00,-2.69672939103105e+01,8.25819677785005e+01
1.11326870288380e+00,-2.69653126037768e+01,8.25805984352791e+01
1.11352507199023e+00,-2.69633313048380e+01,8.25792287146460e+01
1.11378150013462e+00,-2.69613500134973e+01,8.25778586165373e+01
1.11403798733058e+00,-2.69593687297576e+01,8.25764881408895e+01
1.11429453359169e+00,-2.69573874536220e+01,8.25751172876385e+01
1.11455113893156e+00,-2.69554061850936e+01,8.25737460567208e+01
1.11480780336380e+00,-2.69534249241754e+01,8.25723744480723e+01
1.11506452690201e+00,-2.69514436708705e+01,8.25710024616294e+01
1.11532130955981e+00,-2.69494624251819e+01,8.25696300973282e+01
1.11557815135081e+00,-2.69474811871127e+01,8.25682573551048e+01
1.11583505228862e+00,-2.69454999566659e+01,8.25668842348954e+01
1.11609201238688e+00,-2.69435187338447e+01,8.25655107366360e+01
1.11634903165919e+00,-2.69415375186520e+01,8.25641368602627e+01
1.11660611011920e+00,-2.69395563110910e+01,8.25627626057116e+01
1.11686324778052e+00,-2.69375751111647e+01,8.25613879729189e+01
1.11712044465679e+00,-2.69355939188762e+01,8.25600129618204e+01
1.11737770076165e+00,-2.69336127342285e+01,8.25586375723523e+01
1.11763501610874e+00,-2.69316315572248e+01,8.25572618044506e+01
1.11789239071170e+00,-2.69296503878680e+01,8.25558856580512e+01
1.11814982458418e+00,-2.69276692261612e+01,8.25545091330902e+01
1.11840731773982e+00,-2.69256880721076e+01,8.25531322295034e+01
1.11866487019227e+00,-2.69237069257102e+01,8.25517549472270e+01
1.11892248195520e+00,-2.69217257869720e+01,8.25503772861967e+01
1.11918015304226e+00,-2.69197446558962e+01,8.25489992463485e+01
1.11943788346711e+00,-2.69177635324858e+01,8.25476208276183e+01
1.11969567324341e+00,-2.69157824167439e+01,8.25462420299420e+01
1.11995352238484e+00,-2.69138013086735e+01,8.25448628532555e+01
1.12021143090507e+00,-2.69118202082778e+01,8.25434832974946e+01
1.12046939881776e+00,-2.69098391155598e+01,8.25421033625951e+01
1.12072742613660e+00,-2.69078580305226e+01,8.25407230484930e+01
1.12098551287527e+00,-2.69058769531692e+01,8.25393423551239e+01
1.12124365904745e+00,-2.69038958835029e+01,8.25379612824237e+01
1.12150186466682e+00,-2.69019148215265e+01,8.25365798303281e+01
1.12176012974708e+00,-2.68999337672433e+01,8.25351979987729e+01
1.12201845430192e+00,-2.68979527206563e+01,8.25338157876939e+01
1.12227683834503e+00,-2.68959716817686e+01,8.25324331970267e+01
1.12253528189012e+00,-2.68939906505833e+01,8.25310502267072e+01
1.12279378495089e+00,-2.68920096271034e+01,8.25296668766709e+01
1.12305234754104e+00,-2.68900286113322e+01,8.25282831468535e+01
1.12331096967428e+00,-2.68880476032725e+01,8.25268990371908e+01
1.12356965136432e+00,-2.68860666029276e+01,8.25255145476183e+01
1.12382839262488e+00,-2.68840856103005e+01,8.25241296780717e+01
1.12408719346968e+00,-2.68821046253943e+01,8.25227444284866e+01
1.12434605391244e+00,-2.68801236482122e+01,8.25213587987987e+01
1.12460497396688e+00,-2.68781426787571e+01,8.25199727889434e+01
1.12486395364673e+00,-2.68761617170322e+01,8.25185863988564e+01
1.12512299296572e+00,-2.68741807630407e+01,8.25171996284732e+01
1.12538209193759e+00,-2.68721998167855e+01,8.25158124777293e+01
1.12564125057606e+00,-2.68702188782698e+01,8.25144249465603e+01
1.12590046889489e+00,-2.68682379474967e+01,8.25130370349016e+01
1.12615974690782e+00,-2.68662570244693e+01,8.25116487426888e+01
1.12641908462859e+00,-2.68642761091907e+01,8.25102600698573e+01
1.12667848207095e+00,-2.68622952016640e+01,8.25088710163426e+01
1.12693793924865e+00,-2.68603143018923e+01,8.25074815820801e+01
1.12719745617546e+00,-2.68583334098786e+01,8.25060917670052e+01
1.12745703286513e+00,-2.68563525256262e+01,8.25047015710534e+01
1.12771666933142e+00,-2.68543716491380e+01,8.25033109941600e+01
1.12797636558811e+00,-2.68523907804173e+01,8.25019200362604e+01
1.12823612164894e+00,-2.68504099194671e+01,8.25005286972900e+01
1.12849593752771e+00,-2.68484290662906e+01,8.24991369771840e+01
1.12875581323819e+00,-2.68464482208908e+01,8.24977448758780e+01
1.12901574879415e+00,-2.68444673832708e+01,8.24963523933070e+01
1.12927574420937e+00,-2.68424865534338e+01,8.24949595294065e+01
1.12953579949764e+00,-2.68405057313828e+01,8.24935662841118e+01
1.12979591467275e+00,-2.68385249171211e+01,8.24921726573580e+01
1.13005608974849e+00,-2.68365441106516e+01,8.24907786490804e+01
1.13031632473865e+00,-2.68345633119776e+01,8.24893842592143e+01
1.13057661965703e+00,-2.68325825211021e+01,8.24879894876949e+01
1.13083697451743e+00,-2.68306017380282e+01,8.24865943344573e+01
1.13109738933366e+00,-2.68286209627591e+01,8.24851987994368e+01
1.13135786411951e+00,-2.68266401952979e+01,8.24838028825686e+01
1.13161839888881e+00,-2.68246594356477e+01,8.24824065837877e+01
1.13187899365537e+00,-2.68226786838117e+01,8.24810099030293e+01
1.13213964843299e+00,-2.68206979397928e+01,8.24796128402285e+01
1.13240036323551e+00,-2.68187172035944e+01,8.24782153953205e+01
1.13266113807674e+00,-2.68167364752195e+01,8.24768175682403e+01
1.13292197297051e+00,-2.68147557546711e+01,8.24754193589229e+01
1.13318286793065e+00,-2.68127750419526e+01,8.24740207673036e+01
1.13344382297098e+00,-2.68107943370669e+01,8.24726217933171e+01
1.13370483810536e+00,-2.68088136400172e+01,8.24712224368987e+01
1.13396591334761e+00,-2.68068329508067e+01,8.24698226979833e+01
1.13422704871158e+00,-2.68048522694384e+01,8.24684225765059e+01
1.13448824421112e+00,-2.68028715959155e+01,8.24670220724015e+01
1.13474949986006e+00,-2.68008909302411e+01,8.24656211856050e+01
1.13501081567226e+00,-2.67989102724184e+01,8.24642199160514e+01
1.13527219166159e+00,-2.67969296224505e+01,8.24628182636756e+01
1.13553362784189e+00,-2.67949489803405e+01,8.24614162284124e+01
1.13579512422702e+00,-2.67929683460916e+01,8.24600138101970e+01
1.13605668083086e+00,-2.67909877197068e+01,8.24586110089639e+01
1.13631829766726e+00,-2.67890071011895e+01,8.24572078246482e+01
1.13657997475010e+00,-2.67870264905425e+01,8.24558042571847e+01
1.13684171209326e+00,-2.67850458877693e+01,8.24544003065082e+01
1.13710350971060e+00,-2.67830652928727e+01,8.24529959725536e+01
1.13736536761601e+00,-2.67810847058561e+01,8.24515912552556e+01
1.13762728582338e+00,-2.67791041267225e+01,8.24501861545490e+01
1.13788926434659e+00,-2.67771235554751e+01,8.24487806703686e+01
1.13815130319952e+00,-2.67751429921171e+01,8.24473748026490e+01
1.13841340239608e+00,-2.67731624366515e+01,8.24459685513252e+01
1.13867556195016e+00,-2.67711818890815e+01,8.24445619163318e+01
1.13893778187565e+00,-2.67692013494103e+01,8.24431548976034e+01
1.13920006218647e+00,-2.67672208176410e+01,8.24417474950747e+01
1.13946240289652e+00,-2.67652402937768e+01,8.24403397086806e+01
1.13972480401970e+00,-2.67632597778209e+01,8.24389315383554e+01
1.13998726556992e+00,-2.67612792697763e+01,8.24375229840340e+01
1.14024978756112e+00,-2.67592987696462e+01,8.24361140456510e+01
1.14051237000719e+00,-2.67573182774338e+01,8.24347047231409e+01
1.14077501292207e+00,-2.67553377931422e+01,8.24332950164383e+01
1.14103771631967e+00,-2.67533573167746e+01,8.24318849254778e+01
1.14130048021394e+00,-2.67513768483342e+01,8.24304744501940e+01
1.14156330461879e+00,-2.67493963878241e+01,8.24290635905214e+01
1.14182618954817e+00,-2.67474159352474e+01,8.24276523463946e+01
1.14208913501601e+00,-2.67454354906074e+01,8.24262407177479e+01
1.14235214103625e+00,-2.67434550539071e+01,8.24248287045160e+01
1.14261520762284e+00,-2.67414746251498e+01,8.24234163066333e+01
1.14287833478972e+00,-2.67394942043386e+01,8.24220035240342e+01
1.14314152255085e+00,-2.67375137914766e+01,8.24205903566533e+01
1.14340477092017e+00,-2.67355333865671e+01,8.24191768044249e+01
1.14366807991165e+00,-2.67335529896132e+01,8.24177628672834e+01
1.14393144953925e+00,-2.67315726006181e+01,8.24163485451633e+01
1.14419487981693e+00,-2.67295922195849e+01,8.24149338379988e+01
1.14445837075866e+00,-2.67276118465168e+01,8.24135187457245e+01
1.14472192237840e+00,-2.67256314814170e+01,8.24121032682746e+01
1.14498553469013e+00,-2.67236511242886e+01,8.24106874055834e+01
1.14524920770783e+00,-2.67216707751348e+01,8.24092711575853e+01
1.14551294144548e+00,-2.67196904339588e+01,8.24078545242146e+01
1.14577673591706e+00,-2.67177101007638e+01,8.24064375054055e+01
1.14604059113655e+00,-2.67157297755529e+01,8.24050201010924e+01
1.14630450711794e+00,-2.67137494583294e+01,8.24036023112093e+01
1.14656848387524e+00,-2.67117691490963e+01,8.24021841356907e+01
1.14683252142242e+00,-2.67097888478569e+01,8.24007655744708e+01
1.14709661977350e+00,-2.67078085546143e+01,8.23993466274836e+01
1.14736077894247e+00,-2.67058282693717e+01,8.23979272946634e+01
1.14762499894335e+00,-2.67038479921324e+01,8.23965075759444e+01
1.14788927979013e+00,-2.67018677228994e+01,8.23950874712608e+01
1.14815362149683e+00,-2.66998874616760e+01,8.23936669805466e+01
1.14841802407746e+00,-2.66979072084653e+01,8.23922461037359e+01
1.14868248754605e+00,-2.66959269632706e+01,8.23908248407630e+01
1.14894701191662e+00,-2.66939467260950e+01,8.23894031915618e+01
1.14921159720319e+00,-2.66919664969417e+01,8.23879811560665e+01
1.14947624341978e+00,-2.66899862758139e+01,8.23865587342110e+01
1.14974095058043e+00,-2.66880060627148e+01,8.23851359259295e+01
1.15000571869918e+00,-2.66860258576476e+01,8.23837127311560e+01
1.15027054779006e+00,-2.66840456606154e+01,8.23822891498244e+01
1.15053543786711e+00,-2.66820654716214e+01,8.23808651818688e+01
1.15080038894438e+00,-2.66800852906690e+01,8.23794408272231e+01
1.15106540103591e+00,-2.66781051177611e+01,8.23780160858214e+01
1.15133047415576e+00,-2.66761249529011e+01,8.23765909575975e+01
1.15159560831798e+00,-2.66741447960921e+01,8.23751654424852e+01
1.15186080353662e+00,-2.66721646473374e+01,8.23737395404187e+01
1.15212605982575e+00,-2.66701845066400e+01,8.23723132513318e+01
1.15239137719943e+00,-2.66682043740033e+01,8.23708865751583e+01
1.15265675567173e+00,-2.66662242494304e+01,8.23694595118320e+01
1.15292219525671e+00,-2.66642441329245e+01,8.23680320612870e+01
1.15318769596845e+00,-2.66622640244889e+01,8.23666042234569e+01
1.15345325782104e+00,-2.66602839241267e+01,8.23651759982756e+01
1.15371888082853e+00,-2.66583038318411e+01,8.23637473856769e+01
1.15398456500503e+00,-2.66563237476353e+01,8.23623183855945e+01
1.15425031036461e+00,-2.66543436715126e+01,8.23608889979623e+01
1.15451611692137e+00,-2.66523636034761e+01,8.23594592227140e+01
1.15478198468940e+00,-2.66503835435291e+01,8.23580290597832e+01
1.15504791368279e+00,-2.66484034916747e+01,8.23565985091038e+01
1.15531390391565e+00,-2.66464234479162e+01,8.23551675706094e+01
1.15557995540207e+00,-2.66444434122568e+01,8.23537362442337e+01
1.15584606815617e+00,-2.66424633846997e+01,8.23523045299104e+01
1.15611224219204e+00,-2.66404833652481e+01,8.23508724275731e+01
1.15637847752381e+00,-2.66385033539051e+01,8.23494399371555e+01
1.15664477416559e+00,-2.66365233506742e+01,8.23480070585911e+01
1.15691113213149e+00,-2.66345433555583e+01,8.23465737918136e+01
1.15717755143565e+00,-2.66325633685609e+01,8.23451401367566e+01
1.15744403209218e+00,-2.66305833896850e+01,8.23437060933536e+01
1.15771057411521e+00,-2.66286034189339e+01,8.23422716615381e+01
1.15797717751888e+00,-2.66266234563109e+01,8.23408368412438e+01
1.15824384231732e+00,-2.66246435018190e+01,8.23394016324042e+01
1.15851056852467e+00,-2.66226635554617e+01,8.23379660349526e+01
1.15877735615507e+00,-2.66206836172420e+01,8.23365300488227e+01
1.15904420522266e+00,-2.66187036871632e+01,8.23350936739479e+01
1.15931111574160e+00,-2.66167237652286e+01,8.23336569102617e+01
1.15957808772603e+00,-2.66147438514413e+01,8.23322197576974e+01
1.15984512119011e+00,-2.66127639458046e+01,8.23307822161886e+01
1.16011221614799e+00,-2.66107840483217e+01,8.23293442856685e+01
1.16037937261385e+00,-2.66088041589959e+01,8.23279059660707e+01
1.16064659060184e+00,-2.66068242778303e+01,8.23264672573285e+01
1.16091387012612e+00,-2.66048444048283e+01,8.23250281593753e+01
1.16118121120088e+00,-2.66028645399929e+01,8.23235886721442e+01
1.16144861384028e+00,-2.66008846833275e+01,8.23221487955688e+01
1.16171607805851e+00,-2.65989048348354e+01,8.23207085295824e+01
1.16198360386974e+00,-2.65969249945196e+01,8.23192678741181e+01
1.16225119128815e+00,-2.65949451623835e+01,8.23178268291094e+01
1.16251884032794e+00,-2.65929653384303e+01,8.23163853944893e+01
1.16278655100329e+00,-2.65909855226633e+01,8.23149435701913e+01
1.16305432332841e+00,-2.65890057150857e+01,8.23135013561484e+01
1.16332215731747e+00,-2.65870259157006e+01,8.23120587522940e+01
1.16359005298470e+00,-2.65850461245115e+01,8.23106157585613e+01
1.16385801034428e+00,-2.65830663415214e+01,8.23091723748833e+01
1.16412602941043e+00,-2.65810865667337e+01,8.23077286011932e+01
1.16439411019735e+00,-2.65791068001515e+01,8.23062844374243e+01
1.16466225271927e+00,-2.65771270417782e+01,8.23048398835097e+01
1.16493045699039e+00,-2.65751472916170e+01,8.23033949393823e+01
1.16519872302494e+00,-2.65731675496711e+01,8.23019496049755e+01
1.16546705083713e+00,-2.65711878159438e+01,8.23005038802221e+01
1.16573544044121e+00,-2.65692080904383e+01,8.22990577650553e+01
1.16600389185139e+00,-2.65672283731579e+01,8.22976112594082e+01
1.16627240508190e+00,-2.65652486641058e+01,8.22961643632137e+01
1.16654098014699e+00,-2.65632689632853e+01,8.22947170764049e+01
1.16680961706090e+00,-2.65612892706996e+01,8.22932693989148e+01
1.16707831583786e+00,-2.65593095863520e+01,8.22918213306763e+01
1.16734707649213e+00,-2.65573299102457e+01,8.22903728716225e+01
1.16761589903795e+00,-2.65553502423840e+01,8.22889240216862e+01
1.16788478348957e+00,-2.65533705827702e+01,8.22874747808005e+01
1.16815372986126e+00,-2.65513909314074e+01,8.22860251488982e+01
1.16842273816727e+00,-2.65494112882990e+01,8.22845751259122e+01
1.16869180842186e+00,-2.65474316534483e+01,8.22831247117754e+01
1.16896094063930e+00,-2.65454520268585e+01,8.22816739064207e+01
1.16923013483386e+00,-2.65434724085328e+01,8.22802227097809e+01
1.16949939101981e+00,-2.65414927984745e+01,8.22787711217889e+01
1.16976870921142e+00,-2.65395131966869e+01,8.22773191423775e+01
1.17003808942298e+00,-2.65375336031732e+01,8.22758667714794e+01
1.17030753166877e+00,-2.65355540179367e+01,8.22744140090276e+01
1.17057703596307e+00,-2.65335744409808e+01,8.22729608549546e+01
1.17084660232018e+00,-2.65315948723085e+01,8.22715073091934e+01
1.17111623075437e+00,-2.65296153119233e+01,8.22700533716765e+01
1.17138592127996e+00,-2.65276357598283e+01,8.22685990423369e+01
1.17165567391124e+00,-2.65256562160269e+01,8.22671443211070e+01
1.17192548866250e+00,-2.65236766805224e+01,8.22656892079198e+01
1.17219536554807e+00,-2.65216971533179e+01,8.22642337027077e+01
1.17246530458223e+00,-2.65197176344168e+01,8.22627778054035e+01
1.17273530577931e+00,-2.65177381238223e+01,8.22613215159398e+01
1.17300536915363e+00,-2.65157586215378e+01,8.22598648342493e+01
1.17327549471949e+00,-2.65137791275665e+01,8.22584077602645e+01
1.17354568249122e+00,-2.65117996419116e+01,8.22569502939180e+01
1.17381593248315e+00,-2.65098201645765e+01,8.22554924351423e+01
1.17408624470961e+00,-2.65078406955645e+01,8.22540341838702e+01
1.17435661918492e+00,-2.65058612348787e+01,8.22525755400340e+01
1.17462705592343e+00,-2.65038817825226e+01,8.22511165035663e+01
1.17489755493946e+00,-2.65019023384994e+01,8.22496570743997e+01
1.17516811624737e+00,-2.64999229028123e+01,8.22481972524665e+01
1.17543873986149e+00,-2.64979434754647e+01,8.22467370376994e+01
