Frequency,Magnitude,Phase
3.29609712177431e+01,-1.55995310206931e+00,2.01409728750448e+01
3.30369541036788e+01,-1.55434793772548e+00,2.00415752912346e+01
3.31131121482565e+01,-1.54877039038438e+00,1.99421483390194e+01
3.31894457552584e+01,-1.54322045736904e+00,1.98426922099513e+01
3.32659553293978e+01,-1.53769813591510e+00,1.97432070948168e+01
3.33426412763208e+01,-1.53220342317172e+00,1.96436931836290e+01
3.34195040026087e+01,-1.52673631620299e+00,1.95441506656320e+01
3.34965439157801e+01,-1.52129681198916e+00,1.94445797292981e+01
3.35737614242928e+01,-1.51588490742736e+00,1.93449805623209e+01
3.36511569375464e+01,-1.51050059933293e+00,1.92453533516159e+01
3.37287308658842e+01,-1.50514388444082e+00,1.91456982833220e+01
3.38064836205954e+01,-1.49981475940620e+00,1.90460155427917e+01
3.38844156139175e+01,-1.49451322080615e+00,1.89463053145985e+01
3.39625272590381e+01,-1.48923926514048e+00,1.88465677825293e+01
3.40408189700973e+01,-1.48399288883280e+00,1.87468031295810e+01
3.41192911621901e+01,-1.47877408823208e+00,1.86470115379677e+01
3.41979442513681e+01,-1.47358285961333e+00,1.85471931891086e+01
3.42767786546423e+01,-1.46841919917898e+00,1.84473482636332e+01
3.43557947899847e+01,-1.46328310306014e+00,1.83474769413790e+01
3.44349930763311e+01,-1.45817456731744e+00,1.82475794013873e+01
3.45143739335828e+01,-1.45309358794248e+00,1.81476558219052e+01
3.45939377826094e+01,-1.44804016085872e+00,1.80477063803813e+01
3.46736850452504e+01,-1.44301428192299e+00,1.79477312534690e+01
3.47536161443178e+01,-1.43801594692637e+00,1.78477306170229e+01
3.48337315035984e+01,-1.43304515159523e+00,1.77477046460934e+01
3.49140315478558e+01,-1.42810189159275e+00,1.76476535149345e+01
3.49945167028329e+01,-1.42318616251997e+00,1.75475773969985e+01
3.50751873952540e+01,-1.41829795991651e+00,1.74474764649295e+01
3.51560440528270e+01,-1.41343727926256e+00,1.73473508905766e+01
3.52370871042459e+01,-1.40860411597922e+00,1.72472008449796e+01
3.53183169791928e+01,-1.40379846543015e+00,1.71470264983747e+01
3.53997341083406e+01,-1.39902032292263e+00,1.70468280201964e+01
3.54813389233547e+01,-1.39426968370855e+00,1.69466055790696e+01
3.55631318568956e+01,-1.38954654298575e+00,1.68463593428148e+01
3.56451133426215e+01,-1.38485089589916e+00,1.67460894784485e+01
3.57272838151900e+01,-1.38018273754180e+00,1.66457961521773e+01
3.58096437102607e+01,-1.37554206295634e+00,1.65454795294077e+01
3.58921934644976e+01,-1.37092886713555e+00,1.64451397747311e+01
3.59749335155713e+01,-1.36634314502422e+00,1.63447770519394e+01
3.60578643021613e+01,-1.36178489151985e+00,1.62443915240157e+01
3.61409862639584e+01,-1.35725410147388e+00,1.61439833531351e+01
3.62242998416669e+01,-1.35275076969300e+00,1.60435527006691e+01
3.63078054770072e+01,-1.34827489094006e+00,1.59430997271812e+01
3.63915036127177e+01,-1.34382645993547e+00,1.58426245924309e+01
3.64753946925578e+01,-1.33940547135816e+00,1.57421274553710e+01
3.65594791613095e+01,-1.33501191984687e+00,1.56416084741511e+01
3.66437574647803e+01,-1.33064580000116e+00,1.55410678061155e+01
3.67282300498055e+01,-1.32630710638271e+00,1.54405056078053e+01
3.68128973642501e+01,-1.32199583351626e+00,1.53399220349577e+01
3.68977598570120e+01,-1.31771197589095e+00,1.52393172425084e+01
3.69828179780236e+01,-1.31345552796144e+00,1.51386913845928e+01
3.70680721782546e+01,-1.30922648414886e+00,1.50380446145429e+01
3.71535229097142e+01,-1.30502483884208e+00,1.49373770848912e+01
3.72391706254538e+01,-1.30085058639902e+00,1.48366889473752e+01
3.73250157795690e+01,-1.29670372114745e+00,1.47359803529310e+01
3.74110588272023e+01,-1.29258423738628e+00,1.46352514516993e+01
3.74973002245453e+01,-1.28849212938676e+00,1.45345023930254e+01
3.75837404288413e+01,-1.28442739139344e+00,1.44337333254599e+01
3.76703798983878e+01,-1.28039001762554e+00,1.43329443967635e+01
3.77572190925385e+01,-1.27638000227775e+00,1.42321357539022e+01
3.78442584717062e+01,-1.27239733952157e+00,1.41313075430531e+01
3.79314984973651e+01,-1.26844202350639e+00,1.40304599096054e+01
3.80189396320530e+01,-1.26451404836051e+00,1.39295929981595e+01
3.81065823393741e+01,-1.26061340819245e+00,1.38287069525348e+01
3.81944270840015e+01,-1.25674009709180e+00,1.37278019157631e+01
3.82824743316791e+01,-1.25289410913054e+00,1.36268780300972e+01
3.83707245492247e+01,-1.24907543836396e+00,1.35259354370075e+01
3.84591782045322e+01,-1.24528407883197e+00,1.34249742771901e+01
3.85478357665740e+01,-1.24152002455991e+00,1.33239946905608e+01
3.86366977054037e+01,-1.23778326956000e+00,1.32229968162669e+01
3.87257644921585e+01,-1.23407380783208e+00,1.31219807926792e+01
3.88150365990616e+01,-1.23039163336484e+00,1.30209467573998e+01
3.89045144994248e+01,-1.22673674013702e+00,1.29198948472662e+01
3.89941986676511e+01,-1.22310912211825e+00,1.28188251983478e+01
3.90840895792369e+01,-1.21950877327032e+00,1.27177379459533e+01
3.91741877107750e+01,-1.21593568754807e+00,1.26166332246284e+01
3.92644935399567e+01,-1.21238985890069e+00,1.25155111681653e+01
3.93550075455745e+01,-1.20887128127241e+00,1.24143719095942e+01
3.94457302075245e+01,-1.20537994860416e+00,1.23132155812027e+01
3.95366620068095e+01,-1.20191585483384e+00,1.22120423145182e+01
3.96278034255406e+01,-1.19847899389799e+00,1.21108522403256e+01
3.97191549469407e+01,-1.19506935973265e+00,1.20096454886670e+01
3.98107170553464e+01,-1.19168694627419e+00,1.19084221888373e+01
3.99024902362108e+01,-1.18833174746071e+00,1.18071824693996e+01
3.99944749761064e+01,-1.18500375723272e+00,1.17059264581749e+01
4.00866717627269e+01,-1.18170296953438e+00,1.16046542822552e+01
4.01790810848906e+01,-1.17842937831463e+00,1.15033660680056e+01
4.02717034325425e+01,-1.17518297752764e+00,1.14020619410553e+01
4.03645392967571e+01,-1.17196376113458e+00,1.13007420263193e+01
4.04575891697408e+01,-1.16877172310404e+00,1.11994064479883e+01
4.05508535448350e+01,-1.16560685741333e+00,1.10980553295367e+01
4.06443329165178e+01,-1.16246915804947e+00,1.09966887937292e+01
4.07380277804078e+01,-1.15935861900988e+00,1.08953069626138e+01
4.08319386332658e+01,-1.15627523430380e+00,1.07939099575387e+01
4.09260659729976e+01,-1.15321899795292e+00,1.06924978991458e+01
4.10204102986572e+01,-1.15018990399250e+00,1.05910709073778e+01
4.11149721104487e+01,-1.14718794647234e+00,1.04896291014833e+01
4.12097519097295e+01,-1.14421311945771e+00,1.03881726000177e+01
4.13047501990126e+01,-1.14126541703033e+00,1.02867015208504e+01
4.13999674819695e+01,-1.13834483328928e+00,1.01852159811648e+01
4.14954042634328e+01,-1.13545136235191e+00,1.00837160974623e+01
4.15910610493987e+01,-1.13258499835498e+00,9.98220198557325e+00
4.16869383470300e+01,-1.12974573545531e+00,9.88067376065063e+00
4.17830366646586e+01,-1.12693356783089e+00,9.77913153718139e+00
4.18793565117883e+01,-1.12414848968175e+00,9.67757542898743e+00
4.19758983990972e+01,-1.12139049523082e+00,9.57600554922947e+00
4.20726628384408e+01,-1.11865957872504e+00,9.47442201041698e+00
4.21696503428546e+01,-1.11595573443592e+00,9.37282492440205e+00
4.22668614265567e+01,-1.11327895666078e+00,9.27121440239425e+00
4.23642966049505e+01,-1.11062923972332e+00,9.16959055495455e+00
4.24619563946276e+01,-1.10800657797479e+00,9.06795349201031e+00
4.25598413133707e+01,-1.10541096579477e+00,8.96630332285595e+00
4.26579518801556e+01,-1.10284239759184e+00,8.86464015615005e+00
4.27562886151549e+01,-1.10030086780476e+00,8.76296409993232e+00
4.28548520397403e+01,-1.09778637090308e+00,8.66127526161899e+00
4.29536426764850e+01,-1.09529890138808e+00,8.55957374800972e+00
4.30526610491674e+01,-1.09283845379371e+00,8.45785966529814e+00
4.31519076827728e+01,-1.09040502268717e+00,8.35613311906559e+00
4.32513831034971e+01,-1.08799860267000e+00,8.25439421429662e+00
4.33510878387492e+01,-1.08561918837867e+00,8.15264305537403e+00
4.34510224171534e+01,-1.08326677448569e+00,8.05087974609629e+00
4.35511873685531e+01,-1.08094135570005e+00,7.94910438966847e+00
4.36515832240128e+01,-1.07864292676826e+00,7.84731708871677e+00
4.37522105158214e+01,-1.07637148247512e+00,7.74551794529096e+00
4.38530697774948e+01,-1.07412701764446e+00,7.64370706086946e+00
4.39541615437787e+01,-1.07190952713984e+00,7.54188453636240e+00
4.40554863506515e+01,-1.06971900586544e+00,7.44005047211923e+00
4.41570447353274e+01,-1.06755544876682e+00,7.33820496793557e+00
4.42588372362588e+01,-1.06541885083156e+00,7.23634812305241e+00
4.43608643931394e+01,-1.06330920709009e+00,7.13448003616792e+00
4.44631267469070e+01,-1.06122651261645e+00,7.03260080544035e+00
4.45656248397465e+01,-1.05917076252893e+00,6.93071052849152e+00
4.46683592150924e+01,-1.05714195199083e+00,6.82880930241404e+00
4.47713304176324e+01,-1.05514007621123e+00,6.72689722377727e+00
4.48745389933093e+01,-1.05316513044562e+00,6.62497438863291e+00
4.49779854893249e+01,-1.05121710999664e+00,6.52304089251859e+00
4.50816704541421e+01,-1.04929601021475e+00,6.42109683046534e+00
4.51855944374883e+01,-1.04740182649887e+00,6.31914229700072e+00
4.52897579903581e+01,-1.04553455429721e+00,6.21717738616126e+00
4.53941616650164e+01,-1.04369418910766e+00,6.11520219148529e+00
4.54988060150009e+01,-1.04188072647883e+00,6.01321680603646e+00
4.56036915951256e+01,-1.04009416201028e+00,5.91122132239123e+00
4.57088189614835e+01,-1.03833449135345e+00,5.80921583265688e+00
4.58141886714494e+01,-1.03660171021220e+00,5.70720042847444e+00
4.59198012836829e+01,-1.03489581434340e+00,5.60517520102090e+00
4.60256573581316e+01,-1.03321679955763e+00,5.50314024102015e+00
4.61317574560339e+01,-1.03156466171969e+00,5.40109563874776e+00
4.62381021399220e+01,-1.02993939674929e+00,5.29904148403278e+00
4.63446919736248e+01,-1.02834100062153e+00,5.19697786627000e+00
4.64515275222709e+01,-1.02676946936760e+00,5.09490487442121e+00
4.65586093522918e+01,-1.02522479907526e+00,4.99282259702387e+00
4.66659380314248e+01,-1.02370698588946e+00,4.89073112219552e+00
4.67735141287157e+01,-1.02221602601285e+00,4.78863053764254e+00
4.68813382145224e+01,-1.02075191570638e+00,4.68652093066337e+00
4.69894108605174e+01,-1.01931465128979e+00,4.58440238815808e+00
4.70977326396912e+01,-1.01790422914208e+00,4.48227499662668e+00
4.72063041263549e+01,-1.01652064570222e+00,4.38013884218853e+00
4.73151258961439e+01,-1.01516389746949e+00,4.27799401057844e+00
4.74241985260203e+01,-1.01383398100400e+00,4.17584058715435e+00
4.75335225942763e+01,-1.01253089292726e+00,4.07367865690895e+00
4.76430986805374e+01,-1.01125462992258e+00,3.97150830446757e+00
4.77529273657649e+01,-1.01000518873560e+00,3.86932961410416e+00
4.78630092322596e+01,-1.00878256617473e+00,3.76714266974116e+00
4.79733448636647e+01,-1.00758675911160e+00,3.66494755495504e+00
4.80839348449686e+01,-1.00641776448154e+00,3.56274435299167e+00
4.81947797625085e+01,-1.00527557928396e+00,3.46053314676145e+00
4.83058802039730e+01,-1.00416020058282e+00,3.35831401885294e+00
4.84172367584057e+01,-1.00307162550705e+00,3.25608705153785e+00
4.85288500162078e+01,-1.00200985125096e+00,3.15385232677860e+00
4.86407205691419e+01,-1.00097487507456e+00,3.05160992622977e+00
4.87528490103343e+01,-9.99966694304129e-01,2.94935993125549e+00
4.88652359342790e+01,-9.98985306332354e-01,2.84710242292111e+00
4.89778819368403e+01,-9.98030708618951e-01,2.74483748201503e+00
4.90907876152560e+01,-9.97102898690818e-01,2.64256518904532e+00
4.92039535681407e+01,-9.96201874142555e-01,2.54028562425053e+00
4.93173803954892e+01,-9.95327632636657e-01,2.43799886760316e+00
4.94310686986791e+01,-9.94480171903967e-01,2.33570499882302e+00
4.95450190804746e+01,-9.93659489743936e-01,2.23340409737580e+00
4.96592321450292e+01,-9.92865584024969e-01,2.13109624248649e+00
4.97737084978892e+01,-9.92098452684695e-01,2.02878151314113e+00
4.98884487459968e+01,-9.91358093730293e-01,1.92645998809845e+00
5.00034534976934e+01,-9.90644505238775e-01,1.82413174589285e+00
5.01187233627228e+01,-9.89957685357239e-01,1.72179686484307e+00
5.02342589522342e+01,-9.89297632303179e-01,1.61945542305892e+00
5.03500608787860e+01,-9.88664344364682e-01,1.51710749844750e+00
5.04661297563483e+01,-9.88057819900722e-01,1.41475316872192e+00
5.05824662003069e+01,-9.87478057341380e-01,1.31239251140382e+00
5.06990708274659e+01,-9.86925055188071e-01,1.21002560383644e+00
5.08159442560515e+01,-9.86398812013768e-01,1.10765252318725e+00
5.09330871057150e+01,-9.85899326463198e-01,1.00527334645612e+00
5.10504999975361e+01,-9.85426597253058e-01,9.02888150481675e-01
5.11681835540262e+01,-9.84980623172188e-01,8.00497011950805e-01
5.12861383991319e+01,-9.84561403081756e-01,6.98100007401331e-01
5.14043651582380e+01,-9.84168935915423e-01,5.95697213234027e-01
5.15228644581710e+01,-9.83803220679511e-01,4.93288705714131e-01
5.16416369272025e+01,-9.83464256453130e-01,3.90874560982781e-01
5.17606831950521e+01,-9.83152042388361e-01,2.88454855064135e-01
5.18800038928915e+01,-9.82866577710322e-01,1.86029663866353e-01
5.19995996533469e+01,-9.82607861717342e-01,8.35990631967971e-02
5.21194711105034e+01,-9.82375893781062e-01,-1.88368712338591e-02
5.22396188999073e+01,-9.82170673346502e-01,-1.21278063809970e-01
5.23600436585703e+01,-9.81992199932181e-01,-2.23724438995030e-01
5.24807460249725e+01,-9.81840473130180e-01,-3.26175921331207e-01
5.26017266390659e+01,-9.81715492606250e-01,-4.28632435428352e-01
5.27229861422775e+01,-9.81617258099787e-01,-5.31093905961024e-01
5.28445251775133e+01,-9.81545769423996e-01,-6.33560257655602e-01
5.29663443891610e+01,-9.81501026465838e-01,-7.36031415288506e-01
5.30884444230940e+01,-9.81483029186107e-01,-8.38507303676981e-01
5.32108259266746e+01,-9.81491777619425e-01,-9.40987847674190e-01
5.33334895487573e+01,-9.81527271874287e-01,-1.04347297215440e+00
5.34564359396923e+01,-9.81589512133019e-01,-1.14596260201792e+00
5.35796657513293e+01,-9.81678498651806e-01,-1.24845666217316e+00
5.37031796370204e+01,-9.81794231760644e-01,-1.35095507753724e+00
5.38269782516240e+01,-9.81936711863322e-01,-1.45345777302538e+00
5.39510622515079e+01,-9.82105939437397e-01,-1.55596467354287e+00
5.40754322945532e+01,-9.82301915034132e-01,-1.65847570397873e+00
5.42000890401575e+01,-9.82524639278422e-01,-1.76099078920319e+00
5.43250331492384e+01,-9.82774112868741e-01,-1.86350985405149e+00
5.44502652842372e+01,-9.83050336577074e-01,-1.96603282332933e+00
5.45757861091221e+01,-9.83353311248814e-01,-2.06855962179045e+00
5.47015962893922e+01,-9.83683037802643e-01,-2.17109017414083e+00
5.48276964920804e+01,-9.84039517230482e-01,-2.27362440503231e+00
5.49540873857574e+01,-9.84422750597323e-01,-2.37616223904698e+00
5.50807696405353e+01,-9.84832739041091e-01,-2.47870360069699e+00
5.52077439280707e+01,-9.85269483772557e-01,-2.58124841441381e+00
5.53350109215686e+01,-9.85732986075160e-01,-2.68379660454679e+00
5.54625712957860e+01,-9.86223247304830e-01,-2.78634809534688e+00
5.55904257270353e+01,-9.86740268889867e-01,-2.88890281097067e+00
5.57185748931879e+01,-9.87284052330727e-01,-2.99146067546349e+00
5.58470194736780e+01,-9.87854599199851e-01,-3.09402161275913e+00
5.59757601495059e+01,-9.88451911141434e-01,-3.19658554666845e+00
5.61047976032419e+01,-9.89075989871304e-01,-3.29915240087724e+00
5.62341325190297e+01,-9.89726837176597e-01,-3.40172209893358e+00
5.63637655825903e+01,-9.90404454915611e-01,-3.50429456424691e+00
5.64936974812251e+01,-9.91108845017517e-01,-3.60686972007536e+00
5.66239289038201e+01,-9.91840009482161e-01,-3.70944748952234e+00
5.67544605408495e+01,-9.92597950379763e-01,-3.81202779552948e+00
5.68852930843789e+01,-9.93382669850701e-01,-3.91461056086939e+00
5.70164272280695e+01,-9.94194170105174e-01,-4.01719570813739e+00
5.71478636671814e+01,-9.95032453422982e-01,-4.11978315974615e+00
5.72796030985776e+01,-9.95897522153175e-01,-4.22237283791986e+00
5.74116462207274e+01,-9.96789378713822e-01,-4.32496466468512e+00
5.75439937337104e+01,-9.97708025591594e-01,-4.42755856186634e+00
5.76766463392197e+01,-9.98653465341523e-01,-4.53015445107359e+00
5.78096047405665e+01,-9.99625700586664e-01,-4.63275225370717e+00
5.79428696426827e+01,-1.00062473401771e+00,-4.73535189093812e+00
5.80764417521258e+01,-1.00165056839267e+00,-4.83795328370902e+00
5.82103217770817e+01,-1.00270320653652e+00,-4.94055635272684e+00
5.83445104273691e+01,-1.00378265134079e+00,-5.04316101845207e+00
5.84790084144426e+01,-1.00488890576323e+00,-5.14576720109889e+00
5.86138164513974e+01,-1.00602197282740e+00,-5.24837482062002e+00
5.87489352529722e+01,-1.00718185562223e+00,-5.35098379670629e+00
5.88843655355534e+01,-1.00836855730176e+00,-5.45359404878309e+00
5.90201080171789e+01,-1.00958208108448e+00,-5.55620549599098e+00
5.91561634175419e+01,-1.01082243025316e+00,-5.65881805719561e+00
5.92925324579945e+01,-1.01208960815421e+00,-5.76143165096526e+00
5.94292158615517e+01,-1.01338361819739e+00,-5.86404619557949e+00
5.95662143528955e+01,-1.01470446385524e+00,-5.96666160900983e+00
5.97035286583781e+01,-1.01605214866266e+00,-6.06927780891981e+00
5.98411595060264e+01,-1.01742667621648e+00,-6.17189471266032e+00
5.99791076255454e+01,-1.01882805017494e+00,-6.27451223725989e+00
6.01173737483222e+01,-1.02025627425711e+00,-6.37713029941389e+00
6.02559586074302e+01,-1.02171135224263e+00,-6.47974881549142e+00
6.03948629376324e+01,-1.02319328797091e+00,-6.58236770151278e+00
6.05340874753857e+01,-1.02470208534084e+00,-6.68498687315824e+00
6.06736329588449e+01,-1.02623774831016e+00,-6.78760624575107e+00
6.08135001278661e+01,-1.02780028089492e+00,-6.89022573425524e+00
6.09536897240112e+01,-1.02938968716898e+00,-6.99284525327010e+00
6.10942024905515e+01,-1.03100597126344e+00,-7.09546471702380e+00
6.12350391724716e+01,-1.03264913736606e+00,-7.19808403936677e+00
6.13762005164737e+01,-1.03431918972071e+00,-7.30070313376333e+00
6.15176872709811e+01,-1.03601613262681e+00,-7.40332191329184e+00
6.16595001861425e+01,-1.03773997043864e+00,-7.50594029062962e+00
6.18016400138358e+01,-1.03949070756493e+00,-7.60855817805744e+00
6.19441075076723e+01,-1.04126834846807e+00,-7.71117548744501e+00
6.20869034230005e+01,-1.04307289766363e+00,-7.81379213025118e+00
6.22300285169101e+01,-1.04490435971959e+00,-7.91640801750953e+00
6.23734835482361e+01,-1.04676273925594e+00,-8.01902305983702e+00
6.25172692775627e+01,-1.04864804094377e+00,-8.12163716741176e+00
6.26613864672277e+01,-1.05056026950484e+00,-8.22425024997793e+00
6.28058358813259e+01,-1.05249942971084e+00,-8.32686221683944e+00
6.29506182857138e+01,-1.05446552638269e+00,-8.42947297684787e+00
6.30957344480134e+01,-1.05645856438991e+00,-8.53208243840274e+00
6.32411851376160e+01,-1.05847854864999e+00,-8.63469050944500e+00
6.33869711256867e+01,-1.06052548412760e+00,-8.73729709744813e+00
6.35330931851684e+01,-1.06259937583396e+00,-8.83990210941785e+00
6.36795520907856e+01,-1.06470022882614e+00,-8.94250545188193e+00
6.38263486190489e+01,-1.06682804820633e+00,-9.04510703088804e+00
6.39734835482588e+01,-1.06898283912106e+00,-9.14770675199434e+00
6.41209576585101e+01,-1.07116460676061e+00,-9.25030452027023e+00
6.42687717316959e+01,-1.07337335635817e+00,-9.35290024028460e+00
6.44169265515117e+01,-1.07560909318911e+00,-9.45549381610545e+00
6.45654229034595e+01,-1.07787182257027e+00,-9.55808515129164e+00
6.47142615748522e+01,-1.08016154985917e+00,-9.66067414888960e+00
6.48634433548177e+01,-1.08247828045326e+00,-9.76326071142696e+00
6.50129690343029e+01,-1.08482201978911e+00,-9.86584474090796e+00
6.51628394060781e+01,-1.08719277334166e+00,-9.96842613880716e+00
6.53130552647411e+01,-1.08959054662351e+00,-1.00710048060691e+01
6.54636174067213e+01,-1.09201534518393e+00,-1.01735806430959e+01
6.56145266302843e+01,-1.09446717460825e+00,-1.02761535497479e+01
6.57657837355358e+01,-1.09694604051690e+00,-1.03787234253367e+01
6.59173895244259e+01,-1.09945194856480e+00,-1.04812901686233e+01
6.60693448007533e+01,-1.10198490444023e+00,-1.05838536778064e+01
6.62216503701699e+01,-1.10454491386431e+00,-1.06864138505264e+01
6.63743070401845e+01,-1.10713198258997e+00,-1.07889705838543e+01
6.65273156201678e+01,-1.10974611640114e+00,-1.08915237742896e+01
6.66806769213558e+01,-1.11238732111197e+00,-1.09940733177563e+01
6.68343917568551e+01,-1.11505560256584e+00,-1.10966191095951e+01
6.69884609416462e+01,-1.11775096663463e+00,-1.11991610445629e+01
6.71428852925888e+01,-1.12047341921779e+00,-1.13016990168275e+01
6.72976656284253e+01,-1.12322296624144e+00,-1.14042329199608e+01
6.74528027697857e+01,-1.12599961365751e+00,-1.15067626469370e+01
6.76082975391917e+01,-1.12880336744286e+00,-1.16092880901279e+01
6.77641507610610e+01,-1.13163423359839e+00,-1.17118091412982e+01
6.79203632617119e+01,-1.13449221814805e+00,-1.18143256915995e+01
6.80769358693676e+01,-1.13737732713803e+00,-1.19168376315707e+01
6.82338694141604e+01,-1.14028956663583e+00,-1.20193448511303e+01
6.83911647281363e+01,-1.14322894272927e+00,-1.21218472395726e+01
6.85488226452595e+01,-1.14619546152563e+00,-1.22243446855655e+01
6.87068440014166e+01,-1.14918912915069e+00,-1.23268370771457e+01
6.88652296344210e+01,-1.15220995174776e+00,-1.24293243017134e+01
6.90239803840175e+01,-1.15525793547684e+00,-1.25318062460329e+01
6.91830970918869e+01,-1.15833308651350e+00,-1.26342827962234e+01
6.93425806016502e+01,-1.16143541104807e+00,-1.27367538377584e+01
6.95024317588729e+01,-1.16456491528460e+00,-1.28392192554618e+01
6.96626514110701e+01,-1.16772160543991e+00,-1.29416789335036e+01
6.98232404077104e+01,-1.17090548774261e+00,-1.30441327553976e+01
6.99841996002205e+01,-1.17411656843216e+00,-1.31465806039963e+01
7.01455298419903e+01,-1.17735485375778e+00,-1.32490223614886e+01
7.03072319883765e+01,-1.18062034997763e+00,-1.33514579093976e+01
7.04693068967078e+01,-1.18391306335760e+00,-1.34538871285733e+01
7.06317554262893e+01,-1.18723300017054e+00,-1.35563098991957e+01
7.07945784384069e+01,-1.19058016669500e+00,-1.36587261007632e+01
7.09577767963320e+01,-1.19395456921449e+00,-1.37611356120991e+01
7.11213513653260e+01,-1.19735621401626e+00,-1.38635383113409e+01
7.12853030126450e+01,-1.20078510739040e+00,-1.39659340759432e+01
7.14496326075444e+01,-1.20424125562862e+00,-1.40683227826653e+01
7.16143410212832e+01,-1.20772466502357e+00,-1.41707043075827e+01
7.17794291271292e+01,-1.21123534186745e+00,-1.42730785260709e+01
7.19448978003629e+01,-1.21477329245118e+00,-1.43754453128111e+01
7.21107479182829e+01,-1.21833852306330e+00,-1.44778045417830e+01
7.22769803602100e+01,-1.22193103998891e+00,-1.45801560862650e+01
7.24435960074919e+01,-1.22555084950862e+00,-1.46824998188294e+01
7.26105957435084e+01,-1.22919795789748e+00,-1.47848356113406e+01
7.27779804536753e+01,-1.23287237142398e+00,-1.48871633349541e+01
7.29457510254497e+01,-1.23657409634896e+00,-1.49894828601133e+01
7.31139083483346e+01,-1.24030313892449e+00,-1.50917940565458e+01
7.32824533138832e+01,-1.24405950539288e+00,-1.51940967932633e+01
7.34513868157043e+01,-1.24784320198545e+00,-1.52963909385563e+01
7.36207097494664e+01,-1.25165423492176e+00,-1.53986763599981e+01
7.37904230129028e+01,-1.25549261040814e+00,-1.55009529244344e+01
7.39605275058165e+01,-1.25935833463687e+00,-1.56032204979877e+01
7.41310241300845e+01,-1.26325141378508e+00,-1.57054789460553e+01
7.43019137896628e+01,-1.26717185401343e+00,-1.58077281333006e+01
7.44731973905916e+01,-1.27111966146536e+00,-1.59099679236616e+01
7.46448758409993e+01,-1.27509484226562e+00,-1.60121981803388e+01
7.48169500511081e+01,-1.27909740251950e+00,-1.61144187658023e+01
7.49894209332382e+01,-1.28312734831156e+00,-1.62166295417861e+01
7.51622894018131e+01,-1.28718468570440e+00,-1.63188303692832e+01
7.53355563733643e+01,-1.29126942073788e+00,-1.64210211085529e+01
7.55092227665359e+01,-1.29538155942769e+00,-1.65232016191108e+01
7.56832895020899e+01,-1.29952110776439e+00,-1.66253717597324e+01
7.58577575029109e+01,-1.30368807171224e+00,-1.67275313884494e+01
7.60326276940107e+01,-1.30788245720812e+00,-1.68296803625505e+01
7.62079010025337e+01,-1.31210427016038e+00,-1.69318185385792e+01
7.63835783577615e+01,-1.31635351644769e+00,-1.70339457723318e+01
7.65596606911181e+01,-1.32063020191804e+00,-1.71360619188603e+01
7.67361489361743e+01,-1.32493433238732e+00,-1.72381668324638e+01
7.69130440286533e+01,-1.32926591363856e+00,-1.73402603666969e+01
7.70903469064354e+01,-1.33362495142051e+00,-1.74423423743623e+01
7.72680585095626e+01,-1.33801145144661e+00,-1.75444127075116e+01
7.74461797802442e+01,-1.34242541939392e+00,-1.76464712174476e+01
7.76247116628615e+01,-1.34686686090183e+00,-1.77485177547192e+01
7.78036551039727e+01,-1.35133578157100e+00,-1.78505521691232e+01
7.79830110523181e+01,-1.35583218696229e+00,-1.79525743097055e+01
7.81627804588252e+01,-1.36035608259545e+00,-1.80545840247561e+01
7.83429642766134e+01,-1.36490747394811e+00,-1.81565811618136e+01
7.85235634609994e+01,-1.36948636645460e+00,-1.82585655676623e+01
7.87045789695020e+01,-1.37409276550482e+00,-1.83605370883332e+01
7.88860117618476e+01,-1.37872667644296e+00,-1.84624955691016e+01
7.90678627999746e+01,-1.38338810456653e+00,-1.85644408544898e+01
7.92501330480393e+01,-1.38807705512518e+00,-1.86663727882671e+01
7.94328234724202e+01,-1.39279353331941e+00,-1.87682912134471e+01
7.96159350417239e+01,-1.39753754429957e+00,-1.88701959722907e+01
7.97994687267897e+01,-1.40230909316459e+00,-1.89720869063035e+01
7.99834255006948e+01,-1.40710818496102e+00,-1.90739638562411e+01
8.01678063387599e+01,-1.41193482468160e+00,-1.91758266621029e+01
8.03526122185537e+01,-1.41678901726433e+00,-1.92776751631374e+01
8.05378441198986e+01,-1.42167076759129e+00,-1.93795091978419e+01
8.07235030248757e+01,-1.42658008048732e+00,-1.94813286039603e+01
8.09095899178301e+01,-1.43151696071907e+00,-1.95831332184874e+01
8.10961057853759e+01,-1.43648141299374e+00,-1.96849228776671e+01
8.12830516164017e+01,-1.44147344195796e+00,-1.97866974169944e+01
8.14704284020758e+01,-1.44649305219661e+00,-1.98884566712157e+01
8.16582371358510e+01,-1.45154024823171e+00,-1.99902004743302e+01
8.18464788134707e+01,-1.45661503452124e+00,-2.00919286595905e+01
8.20351544329735e+01,-1.46171741545797e+00,-2.01936410595029e+01
8.22242649946988e+01,-1.46684739536839e+00,-2.02953375058314e+01
8.24138115012919e+01,-1.47200497851145e+00,-2.03970178295946e+01
8.26037949577095e+01,-1.47719016907750e+00,-2.04986818610706e+01
8.27942163712250e+01,-1.48240297118711e+00,-2.06003294297969e+01
8.29850767514339e+01,-1.48764338888996e+00,-2.07019603645722e+01
8.31763771102587e+01,-1.49291142616357e+00,-2.08035744934559e+01
8.33681184619550e+01,-1.49820708691230e+00,-2.09051716437726e+01
8.35603018231163e+01,-1.50353037496620e+00,-2.10067516421127e+01
