Frequency,Magnitude,Phase
1.93330333449461e+01,-1.26293872906406e+01,7.43188311337440e+01
1.93374854529325e+01,-1.26273871582443e+01,7.43151530401714e+01
1.93419385861727e+01,-1.26253870282092e+01,7.43114740365730e+01
1.93463927449029e+01,-1.26233869005385e+01,7.43077941227021e+01
1.93508479293590e+01,-1.26213867752359e+01,7.43041132983120e+01
1.93553041397774e+01,-1.26193866523046e+01,7.43004315631557e+01
1.93597613763943e+01,-1.26173865317478e+01,7.42967489169857e+01
1.93642196394460e+01,-1.26153864135687e+01,7.42930653595549e+01
1.93686789291689e+01,-1.26133862977712e+01,7.42893808906167e+01
1.93731392457995e+01,-1.26113861843581e+01,7.42856955099229e+01
1.93776005895741e+01,-1.26093860733331e+01,7.42820092172267e+01
1.93820629607294e+01,-1.26073859646992e+01,7.42783220122802e+01
1.93865263595020e+01,-1.26053858584600e+01,7.42746338948360e+01
1.93909907861284e+01,-1.26033857546188e+01,7.42709448646465e+01
1.93954562408454e+01,-1.26013856531789e+01,7.42672549214637e+01
1.93999227238897e+01,-1.25993855541439e+01,7.42635640650402e+01
1.94043902354982e+01,-1.25973854575169e+01,7.42598722951276e+01
1.94088587759077e+01,-1.25953853633014e+01,7.42561796114783e+01
1.94133283453550e+01,-1.25933852715006e+01,7.42524860138439e+01
1.94177989440773e+01,-1.25913851821182e+01,7.42487915019766e+01
1.94222705723115e+01,-1.25893850951574e+01,7.42450960756280e+01
1.94267432302947e+01,-1.25873850106215e+01,7.42413997345496e+01
1.94312169182641e+01,-1.25853849285140e+01,7.42377024784933e+01
1.94356916364568e+01,-1.25833848488384e+01,7.42340043072106e+01
1.94401673851100e+01,-1.25813847715978e+01,7.42303052204527e+01
1.94446441644611e+01,-1.25793846967959e+01,7.42266052179710e+01
1.94491219747475e+01,-1.25773846244359e+01,7.42229042995171e+01
1.94536008162064e+01,-1.25753845545214e+01,7.42192024648418e+01
1.94580806890755e+01,-1.25733844870555e+01,7.42154997136964e+01
1.94625615935922e+01,-1.25713844220421e+01,7.42117960458321e+01
1.94670435299941e+01,-1.25693843594842e+01,7.42080914609994e+01
1.94715264985188e+01,-1.25673842993853e+01,7.42043859589494e+01
1.94760104994040e+01,-1.25653842417489e+01,7.42006795394331e+01
1.94804955328874e+01,-1.25633841865785e+01,7.41969722022009e+01
1.94849815992069e+01,-1.25613841338775e+01,7.41932639470036e+01
1.94894686986002e+01,-1.25593840836492e+01,7.41895547735916e+01
1.94939568313054e+01,-1.25573840358971e+01,7.41858446817153e+01
1.94984459975602e+01,-1.25553839906248e+01,7.41821336711254e+01
1.95029361976028e+01,-1.25533839478357e+01,7.41784217415720e+01
1.95074274316712e+01,-1.25513839075330e+01,7.41747088928051e+01
1.95119197000035e+01,-1.25493838697204e+01,7.41709951245749e+01
1.95164130028380e+01,-1.25473838344013e+01,7.41672804366318e+01
1.95209073404128e+01,-1.25453838015792e+01,7.41635648287255e+01
1.95254027129662e+01,-1.25433837712575e+01,7.41598483006058e+01
1.95298991207365e+01,-1.25413837434396e+01,7.41561308520226e+01
1.95343965639623e+01,-1.25393837181293e+01,7.41524124827257e+01
1.95388950428818e+01,-1.25373836953297e+01,7.41486931924644e+01
1.95433945577336e+01,-1.25353836750445e+01,7.41449729809886e+01
1.95478951087563e+01,-1.25333836572772e+01,7.41412518480478e+01
1.95523966961885e+01,-1.25313836420312e+01,7.41375297933912e+01
1.95568993202689e+01,-1.25293836293099e+01,7.41338068167680e+01
1.95614029812361e+01,-1.25273836191169e+01,7.41300829179275e+01
1.95659076793290e+01,-1.25253836114558e+01,7.41263580966190e+01
1.95704134147864e+01,-1.25233836063300e+01,7.41226323525914e+01
1.95749201878472e+01,-1.25213836037430e+01,7.41189056855936e+01
1.95794279987503e+01,-1.25193836036984e+01,7.41151780953747e+01
1.95839368477347e+01,-1.25173836061997e+01,7.41114495816835e+01
1.95884467350395e+01,-1.25153836112503e+01,7.41077201442684e+01
1.95929576609038e+01,-1.25133836188538e+01,7.41039897828783e+01
1.95974696255668e+01,-1.25113836290137e+01,7.41002584972617e+01
1.96019826292676e+01,-1.25093836417337e+01,7.40965262871673e+01
1.96064966722456e+01,-1.25073836570171e+01,7.40927931523430e+01
1.96110117547401e+01,-1.25053836748675e+01,7.40890590925375e+01
1.96155278769904e+01,-1.25033836952886e+01,7.40853241074989e+01
1.96200450392360e+01,-1.25013837182837e+01,7.40815881969753e+01
1.96245632417165e+01,-1.24993837438566e+01,7.40778513607148e+01
1.96290824846713e+01,-1.24973837720106e+01,7.40741135984653e+01
1.96336027683400e+01,-1.24953838027494e+01,7.40703749099748e+01
1.96381240929624e+01,-1.24933838360767e+01,7.40666352949912e+01
1.96426464587781e+01,-1.24913838719958e+01,7.40628947532619e+01
1.96471698660269e+01,-1.24893839105103e+01,7.40591532845347e+01
1.96516943149487e+01,-1.24873839516240e+01,7.40554108885572e+01
1.96562198057832e+01,-1.24853839953404e+01,7.40516675650770e+01
1.96607463387705e+01,-1.24833840416630e+01,7.40479233138413e+01
1.96652739141506e+01,-1.24813840905953e+01,7.40441781345974e+01
1.96698025321634e+01,-1.24793841421410e+01,7.40404320270925e+01
1.96743321930492e+01,-1.24773841963038e+01,7.40366849910740e+01
1.96788628970479e+01,-1.24753842530871e+01,7.40329370262886e+01
1.96833946444000e+01,-1.24733843124947e+01,7.40291881324837e+01
1.96879274353456e+01,-1.24713843745299e+01,7.40254383094056e+01
1.96924612701250e+01,-1.24693844391965e+01,7.40216875568014e+01
1.96969961489787e+01,-1.24673845064983e+01,7.40179358744181e+01
1.97015320721471e+01,-1.24653845764386e+01,7.40141832620019e+01
1.97060690398706e+01,-1.24633846490213e+01,7.40104297192998e+01
1.97106070523898e+01,-1.24613847242497e+01,7.40066752460579e+01
1.97151461099453e+01,-1.24593848021277e+01,7.40029198420227e+01
1.97196862127778e+01,-1.24573848826587e+01,7.39991635069403e+01
1.97242273611280e+01,-1.24553849658466e+01,7.39954062405573e+01
1.97287695552366e+01,-1.24533850516949e+01,7.39916480426197e+01
1.97333127953445e+01,-1.24513851402072e+01,7.39878889128734e+01
1.97378570816925e+01,-1.24493852313871e+01,7.39841288510645e+01
1.97424024145216e+01,-1.24473853252386e+01,7.39803678569390e+01
1.97469487940727e+01,-1.24453854217649e+01,7.39766059302424e+01
1.97514962205870e+01,-1.24433855209699e+01,7.39728430707206e+01
1.97560446943055e+01,-1.24413856228573e+01,7.39690792781193e+01
1.97605942154693e+01,-1.24393857274306e+01,7.39653145521838e+01
1.97651447843197e+01,-1.24373858346936e+01,7.39615488926597e+01
1.97696964010980e+01,-1.24353859446499e+01,7.39577822992924e+01
1.97742490660454e+01,-1.24333860573033e+01,7.39540147718272e+01
1.97788027794034e+01,-1.24313861726573e+01,7.39502463100093e+01
1.97833575414133e+01,-1.24293862907157e+01,7.39464769135837e+01
1.97879133523167e+01,-1.24273864114822e+01,7.39427065822957e+01
1.97924702123551e+01,-1.24253865349604e+01,7.39389353158900e+01
1.97970281217702e+01,-1.24233866611543e+01,7.39351631141118e+01
1.98015870808034e+01,-1.24213867900671e+01,7.39313899767054e+01
1.98061470896967e+01,-1.24193869217029e+01,7.39276159034158e+01
1.98107081486917e+01,-1.24173870560652e+01,7.39238408939876e+01
1.98152702580303e+01,-1.24153871931579e+01,7.39200649481654e+01
1.98198334179543e+01,-1.24133873329845e+01,7.39162880656934e+01
1.98243976287057e+01,-1.24113874755490e+01,7.39125102463163e+01
1.98289628905265e+01,-1.24093876208549e+01,7.39087314897782e+01
1.98335292036586e+01,-1.24073877689059e+01,7.39049517958232e+01
1.98380965683443e+01,-1.24053879197059e+01,7.39011711641955e+01
1.98426649848257e+01,-1.24033880732586e+01,7.38973895946392e+01
1.98472344533449e+01,-1.24013882295677e+01,7.38936070868983e+01
1.98518049741443e+01,-1.23993883886368e+01,7.38898236407162e+01
1.98563765474662e+01,-1.23973885504701e+01,7.38860392558375e+01
1.98609491735530e+01,-1.23953887150708e+01,7.38822539320050e+01
1.98655228526470e+01,-1.23933888824430e+01,7.38784676689627e+01
1.98700975849908e+01,-1.23913890525905e+01,7.38746804664543e+01
1.98746733708270e+01,-1.23893892255168e+01,7.38708923242229e+01
1.98792502103980e+01,-1.23873894012259e+01,7.38671032420121e+01
1.98838281039467e+01,-1.23853895797214e+01,7.38633132195650e+01
1.98884070517157e+01,-1.23833897610072e+01,7.38595222566247e+01
1.98929870539478e+01,-1.23813899450870e+01,7.38557303529345e+01
1.98975681108858e+01,-1.23793901319647e+01,7.38519375082373e+01
1.99021502227725e+01,-1.23773903216440e+01,7.38481437222760e+01
1.99067333898510e+01,-1.23753905141288e+01,7.38443489947937e+01
1.99113176123643e+01,-1.23733907094227e+01,7.38405533255326e+01
1.99159028905553e+01,-1.23713909075297e+01,7.38367567142359e+01
1.99204892246672e+01,-1.23693911084535e+01,7.38329591606458e+01
1.99250766149431e+01,-1.23673913121979e+01,7.38291606645050e+01
1.99296650616263e+01,-1.23653915187668e+01,7.38253612255559e+01
1.99342545649601e+01,-1.23633917281639e+01,7.38215608435408e+01
1.99388451251877e+01,-1.23613919403932e+01,7.38177595182020e+01
1.99434367425526e+01,-1.23593921554584e+01,7.38139572492815e+01
1.99480294172981e+01,-1.23573923733633e+01,7.38101540365214e+01
1.99526231496679e+01,-1.23553925941119e+01,7.38063498796638e+01
1.99572179399054e+01,-1.23533928177077e+01,7.38025447784503e+01
1.99618137882543e+01,-1.23513930441549e+01,7.37987387326231e+01
1.99664106949583e+01,-1.23493932734572e+01,7.37949317419237e+01
1.99710086602609e+01,-1.23473935056184e+01,7.37911238060938e+01
1.99756076844062e+01,-1.23453937406426e+01,7.37873149248750e+01
1.99802077676378e+01,-1.23433939785332e+01,7.37835050980085e+01
1.99848089101996e+01,-1.23413942192946e+01,7.37796943252362e+01
1.99894111123357e+01,-1.23393944629303e+01,7.37758826062988e+01
1.99940143742899e+01,-1.23373947094443e+01,7.37720699409379e+01
1.99986186963065e+01,-1.23353949588404e+01,7.37682563288945e+01
2.00032240786294e+01,-1.23333952111227e+01,7.37644417699097e+01
2.00078305215029e+01,-1.23313954662949e+01,7.37606262637245e+01
2.00124380251712e+01,-1.23293957243607e+01,7.37568098100793e+01
2.00170465898786e+01,-1.23273959853244e+01,7.37529924087156e+01
2.00216562158694e+01,-1.23253962491896e+01,7.37491740593735e+01
2.00262669033880e+01,-1.23233965159604e+01,7.37453547617939e+01
2.00308786526789e+01,-1.23213967856405e+01,7.37415345157173e+01
2.00354914639866e+01,-1.23193970582339e+01,7.37377133208840e+01
2.00401053375556e+01,-1.23173973337447e+01,7.37338911770347e+01
2.00447202736306e+01,-1.23153976121765e+01,7.37300680839092e+01
2.00493362724562e+01,-1.23133978935334e+01,7.37262440412478e+01
2.00539533342773e+01,-1.23113981778193e+01,7.37224190487909e+01
2.00585714593385e+01,-1.23093984650381e+01,7.37185931062780e+01
2.00631906478847e+01,-1.23073987551938e+01,7.37147662134494e+01
2.00678109001609e+01,-1.23053990482903e+01,7.37109383700449e+01
2.00724322164119e+01,-1.23033993443315e+01,7.37071095758040e+01
2.00770545968829e+01,-1.23013996433214e+01,7.37032798304667e+01
2.00816780418188e+01,-1.22993999452639e+01,7.36994491337722e+01
2.00863025514649e+01,-1.22974002501630e+01,7.36956174854604e+01
2.00909281260662e+01,-1.22954005580226e+01,7.36917848852702e+01
2.00955547658681e+01,-1.22934008688469e+01,7.36879513329413e+01
2.01001824711159e+01,-1.22914011826396e+01,7.36841168282129e+01
2.01048112420548e+01,-1.22894014994047e+01,7.36802813708238e+01
2.01094410789303e+01,-1.22874018191463e+01,7.36764449605136e+01
2.01140719819880e+01,-1.22854021418682e+01,7.36726075970207e+01
2.01187039514732e+01,-1.22834024675746e+01,7.36687692800843e+01
2.01233369876316e+01,-1.22814027962693e+01,7.36649300094431e+01
2.01279710907089e+01,-1.22794031279564e+01,7.36610897848358e+01
2.01326062609507e+01,-1.22774034626399e+01,7.36572486060009e+01
2.01372424986027e+01,-1.22754038003238e+01,7.36534064726774e+01
2.01418798039109e+01,-1.22734041410120e+01,7.36495633846032e+01
2.01465181771210e+01,-1.22714044847086e+01,7.36457193415168e+01
2.01511576184789e+01,-1.22694048314178e+01,7.36418743431568e+01
2.01557981282308e+01,-1.22674051811432e+01,7.36380283892608e+01
2.01604397066225e+01,-1.22654055338891e+01,7.36341814795673e+01
2.01650823539001e+01,-1.22634058896595e+01,7.36303336138142e+01
2.01697260703099e+01,-1.22614062484583e+01,7.36264847917394e+01
2.01743708560981e+01,-1.22594066102898e+01,7.36226350130808e+01
2.01790167115108e+01,-1.22574069751578e+01,7.36187842775761e+01
2.01836636367944e+01,-1.22554073430664e+01,7.36149325849629e+01
2.01883116321953e+01,-1.22534077140197e+01,7.36110799349789e+01
2.01929606979600e+01,-1.22514080880218e+01,7.36072263273617e+01
2.01976108343348e+01,-1.22494084650767e+01,7.36033717618483e+01
2.02022620415664e+01,-1.22474088451883e+01,7.35995162381762e+01
2.02069143199013e+01,-1.22454092283609e+01,7.35956597560826e+01
2.02115676695863e+01,-1.22434096145985e+01,7.35918023153048e+01
2.02162220908680e+01,-1.22414100039051e+01,7.35879439155797e+01
2.02208775839932e+01,-1.22394103962849e+01,7.35840845566441e+01
2.02255341492087e+01,-1.22374107917419e+01,7.35802242382352e+01
2.02301917867615e+01,-1.22354111902802e+01,7.35763629600897e+01
2.02348504968984e+01,-1.22334115919037e+01,7.35725007219439e+01
2.02395102798664e+01,-1.22314119966170e+01,7.35686375235349e+01
2.02441711359127e+01,-1.22294124044238e+01,7.35647733645992e+01
2.02488330652843e+01,-1.22274128153282e+01,7.35609082448729e+01
2.02534960682284e+01,-1.22254132293344e+01,7.35570421640925e+01
2.02581601449923e+01,-1.22234136464467e+01,7.35531751219944e+01
2.02628252958231e+01,-1.22214140666688e+01,7.35493071183143e+01
2.02674915209683e+01,-1.22194144900054e+01,7.35454381527892e+01
2.02721588206753e+01,-1.22174149164600e+01,7.35415682251540e+01
2.02768271951915e+01,-1.22154153460371e+01,7.35376973351455e+01
2.02814966447644e+01,-1.22134157787407e+01,7.35338254824988e+01
2.02861671696416e+01,-1.22114162145752e+01,7.35299526669503e+01
2.02908387700707e+01,-1.22094166535443e+01,7.35260788882350e+01
2.02955114462994e+01,-1.22074170956524e+01,7.35222041460887e+01
2.03001851985755e+01,-1.22054175409038e+01,7.35183284402472e+01
2.03048600271467e+01,-1.22034179893023e+01,7.35144517704452e+01
2.03095359322609e+01,-1.22014184408525e+01,7.35105741364189e+01
2.03142129141660e+01,-1.21994188955581e+01,7.35066955379026e+01
2.03188909731099e+01,-1.21974193534236e+01,7.35028159746319e+01
2.03235701093408e+01,-1.21954198144530e+01,7.34989354463416e+01
2.03282503231067e+01,-1.21934202786507e+01,7.34950539527669e+01
2.03329316146557e+01,-1.21914207460205e+01,7.34911714936423e+01
2.03376139842360e+01,-1.21894212165671e+01,7.34872880687029e+01
2.03422974320959e+01,-1.21874216902942e+01,7.34834036776831e+01
2.03469819584836e+01,-1.21854221672063e+01,7.34795183203176e+01
2.03516675636477e+01,-1.21834226473074e+01,7.34756319963409e+01
2.03563542478364e+01,-1.21814231306020e+01,7.34717447054875e+01
2.03610420112982e+01,-1.21794236170939e+01,7.34678564474913e+01
2.03657308542818e+01,-1.21774241067878e+01,7.34639672220871e+01
2.03704207770357e+01,-1.21754245996875e+01,7.34600770290087e+01
2.03751117798086e+01,-1.21734250957975e+01,7.34561858679902e+01
2.03798038628491e+01,-1.21714255951218e+01,7.34522937387656e+01
2.03844970264060e+01,-1.21694260976648e+01,7.34484006410685e+01
2.03891912707283e+01,-1.21674266034306e+01,7.34445065746330e+01
2.03938865960646e+01,-1.21654271124237e+01,7.34406115391928e+01
2.03985830026641e+01,-1.21634276246479e+01,7.34367155344812e+01
2.04032804907757e+01,-1.21614281401080e+01,7.34328185602322e+01
2.04079790606484e+01,-1.21594286588079e+01,7.34289206161788e+01
2.04126787125314e+01,-1.21574291807519e+01,7.34250217020545e+01
2.04173794466738e+01,-1.21554297059442e+01,7.34211218175924e+01
2.04220812633248e+01,-1.21534302343894e+01,7.34172209625261e+01
2.04267841627338e+01,-1.21514307660914e+01,7.34133191365881e+01
2.04314881451501e+01,-1.21494313010547e+01,7.34094163395117e+01
2.04361932108231e+01,-1.21474318392834e+01,7.34055125710297e+01
2.04408993600022e+01,-1.21454323807820e+01,7.34016078308750e+01
2.04456065929370e+01,-1.21434329255547e+01,7.33977021187803e+01
2.04503149098771e+01,-1.21414334736056e+01,7.33937954344780e+01
2.04550243110720e+01,-1.21394340249393e+01,7.33898877777009e+01
2.04597347967714e+01,-1.21374345795601e+01,7.33859791481813e+01
2.04644463672251e+01,-1.21354351374720e+01,7.33820695456515e+01
2.04691590226830e+01,-1.21334356986796e+01,7.33781589698440e+01
2.04738727633948e+01,-1.21314362631871e+01,7.33742474204908e+01
2.04785875896105e+01,-1.21294368309988e+01,7.33703348973239e+01
2.04833035015800e+01,-1.21274374021191e+01,7.33664214000756e+01
2.04880204995534e+01,-1.21254379765523e+01,7.33625069284774e+01
2.04927385837808e+01,-1.21234385543028e+01,7.33585914822615e+01
2.04974577545123e+01,-1.21214391353748e+01,7.33546750611594e+01
2.05021780119982e+01,-1.21194397197728e+01,7.33507576649028e+01
2.05068993564886e+01,-1.21174403075011e+01,7.33468392932233e+01
2.05116217882340e+01,-1.21154408985640e+01,7.33429199458524e+01
2.05163453074846e+01,-1.21134414929659e+01,7.33389996225212e+01
2.05210699144910e+01,-1.21114420907112e+01,7.33350783229614e+01
2.05257956095036e+01,-1.21094426918042e+01,7.33311560469036e+01
2.05305223927730e+01,-1.21074432962493e+01,7.33272327940795e+01
2.05352502645498e+01,-1.21054439040508e+01,7.33233085642196e+01
2.05399792250846e+01,-1.21034445152134e+01,7.33193833570554e+01
2.05447092746282e+01,-1.21014451297411e+01,7.33154571723174e+01
2.05494404134313e+01,-1.20994457476384e+01,7.33115300097360e+01
2.05541726417448e+01,-1.20974463689097e+01,7.33076018690423e+01
2.05589059598197e+01,-1.20954469935597e+01,7.33036727499670e+01
2.05636403679068e+01,-1.20934476215924e+01,7.32997426522402e+01
2.05683758662571e+01,-1.20914482530124e+01,7.32958115755924e+01
2.05731124551218e+01,-1.20894488878239e+01,7.32918795197536e+01
2.05778501347520e+01,-1.20874495260316e+01,7.32879464844546e+01
2.05825889053988e+01,-1.20854501676399e+01,7.32840124694252e+01
2.05873287673135e+01,-1.20834508126532e+01,7.32800774743954e+01
2.05920697207474e+01,-1.20814514610757e+01,7.32761414990948e+01
2.05968117659519e+01,-1.20794521129120e+01,7.32722045432538e+01
2.06015549031783e+01,-1.20774527681667e+01,7.32682666066019e+01
2.06062991326782e+01,-1.20754534268441e+01,7.32643276888688e+01
2.06110444547031e+01,-1.20734540889487e+01,7.32603877897840e+01
2.06157908695046e+01,-1.20714547544848e+01,7.32564469090770e+01
2.06205383773343e+01,-1.20694554234571e+01,7.32525050464772e+01
2.06252869784439e+01,-1.20674560958699e+01,7.32485622017139e+01
2.06300366730853e+01,-1.20654567717277e+01,7.32446183745162e+01
2.06347874615101e+01,-1.20634574510350e+01,7.32406735646132e+01
2.06395393439704e+01,-1.20614581337963e+01,7.32367277717343e+01
2.06442923207181e+01,-1.20594588200160e+01,7.32327809956079e+01
2.06490463920050e+01,-1.20574595096988e+01,7.32288332359633e+01
2.06538015580834e+01,-1.20554602028490e+01,7.32248844925290e+01
2.06585578192053e+01,-1.20534608994711e+01,7.32209347650335e+01
2.06633151756229e+01,-1.20514615995697e+01,7.32169840532057e+01
2.06680736275885e+01,-1.20494623031493e+01,7.32130323567740e+01
2.06728331753542e+01,-1.20474630102144e+01,7.32090796754667e+01
2.06775938191725e+01,-1.20454637207693e+01,7.32051260090117e+01
2.06823555592958e+01,-1.20434644348189e+01,7.32011713571381e+01
2.06871183959764e+01,-1.20414651523675e+01,7.31972157195734e+01
2.06918823294670e+01,-1.20394658734197e+01,7.31932590960457e+01
2.06966473600202e+01,-1.20374665979800e+01,7.31893014862831e+01
2.07014134878885e+01,-1.20354673260528e+01,7.31853428900129e+01
2.07061807133247e+01,-1.20334680576432e+01,7.31813833069638e+01
2.07109490365814e+01,-1.20314687927550e+01,7.31774227368625e+01
2.07157184579116e+01,-1.20294695313933e+01,7.31734611794371e+01
2.07204889775681e+01,-1.20274702735624e+01,7.31694986344150e+01
2.07252605958038e+01,-1.20254710192670e+01,7.31655351015235e+01
2.07300333128717e+01,-1.20234717685116e+01,7.31615705804899e+01
2.07348071290248e+01,-1.20214725213008e+01,7.31576050710415e+01
2.07395820445163e+01,-1.20194732776392e+01,7.31536385729052e+01
2.07443580595994e+01,-1.20174740375313e+01,7.31496710858081e+01
2.07491351745271e+01,-1.20154748009818e+01,7.31457026094773e+01
2.07539133895529e+01,-1.20134755679952e+01,7.31417331436394e+01
2.07586927049300e+01,-1.20114763385763e+01,7.31377626880213e+01
2.07634731209118e+01,-1.20094771127294e+01,7.31337912423495e+01
2.07682546377519e+01,-1.20074778904594e+01,7.31298188063508e+01
2.07730372557036e+01,-1.20054786717707e+01,7.31258453797515e+01
2.07778209750206e+01,-1.20034794566678e+01,7.31218709622776e+01
2.07826057959565e+01,-1.20014802451557e+01,7.31178955536560e+01
2.07873917187651e+01,-1.19994810372389e+01,7.31139191536127e+01
2.07921787436999e+01,-1.19974818329220e+01,7.31099417618737e+01
2.07969668710149e+01,-1.19954826322096e+01,7.31059633781652e+01
2.08017561009639e+01,-1.19934834351063e+01,7.31019840022127e+01
2.08065464338008e+01,-1.19914842416168e+01,7.30980036337423e+01
2.08113378697796e+01,-1.19894850517459e+01,7.30940222724800e+01
2.08161304091543e+01,-1.19874858654980e+01,7.30900399181509e+01
2.08209240521791e+01,-1.19854866828779e+01,7.30860565704808e+01
2.08257187991080e+01,-1.19834875038904e+01,7.30820722291952e+01
2.08305146501954e+01,-1.19814883285398e+01,7.30780868940192e+01
2.08353116056954e+01,-1.19794891568312e+01,7.30741005646786e+01
2.08401096658624e+01,-1.19774899887691e+01,7.30701132408982e+01
2.08449088309508e+01,-1.19754908243581e+01,7.30661249224030e+01
2.08497091012150e+01,-1.19734916636030e+01,7.30621356089182e+01
2.08545104769095e+01,-1.19714925065085e+01,7.30581453001686e+01
2.08593129582890e+01,-1.19694933530793e+01,7.30541539958791e+01
2.08641165456080e+01,-1.19674942033200e+01,7.30501616957741e+01
2.08689212391212e+01,-1.19654950572355e+01,7.30461683995788e+01
2.08737270390833e+01,-1.19634959148303e+01,7.30421741070172e+01
2.08785339457492e+01,-1.19614967761093e+01,7.30381788178142e+01
2.08833419593737e+01,-1.19594976410772e+01,7.30341825316936e+01
2.08881510802117e+01,-1.19574985097387e+01,7.30301852483801e+01
2.08929613085182e+01,-1.19554993820985e+01,7.30261869675975e+01
2.08977726445482e+01,-1.19535002581614e+01,7.30221876890702e+01
2.09025850885569e+01,-1.19515011379321e+01,7.30181874125220e+01
2.09073986407993e+01,-1.19495020214153e+01,7.30141861376767e+01
2.09122133015307e+01,-1.19475029086159e+01,7.30101838642583e+01
2.09170290710063e+01,-1.19455037995387e+01,7.30061805919905e+01
2.09218459494815e+01,-1.19435046941882e+01,7.30021763205967e+01
2.09266639372117e+01,-1.19415055925694e+01,7.29981710498004e+01
2.09314830344522e+01,-1.19395064946871e+01,7.29941647793254e+01
2.09363032414587e+01,-1.19375074005460e+01,7.29901575088946e+01
2.09411245584867e+01,-1.19355083101508e+01,7.29861492382312e+01
2.09459469857917e+01,-1.19335092235064e+01,7.29821399670587e+01
2.09507705236295e+01,-1.19315101406176e+01,7.29781296951000e+01
2.09555951722558e+01,-1.19295110614890e+01,7.29741184220777e+01
2.09604209319265e+01,-1.19275119861258e+01,7.29701061477152e+01
2.09652478028973e+01,-1.19255129145324e+01,7.29660928717349e+01
2.09700757854242e+01,-1.19235138467141e+01,7.29620785938599e+01
2.09749048797631e+01,-1.19215147826753e+01,7.29580633138123e+01
2.09797350861701e+01,-1.19195157224209e+01,7.29540470313146e+01
2.09845664049014e+01,-1.19175166659559e+01,7.29500297460896e+01
2.09893988362129e+01,-1.19155176132849e+01,7.29460114578591e+01
2.09942323803610e+01,-1.19135185644130e+01,7.29419921663458e+01
2.09990670376019e+01,-1.19115195193449e+01,7.29379718712713e+01
2.10039028081920e+01,-1.19095204780854e+01,7.29339505723580e+01
2.10087396923875e+01,-1.19075214406394e+01,7.29299282693275e+01
2.10135776904451e+01,-1.19055224070120e+01,7.29259049619022e+01
2.10184168026212e+01,-1.19035233772077e+01,7.29218806498032e+01
2.10232570291722e+01,-1.19015243512316e+01,7.29178553327526e+01
2.10280983703550e+01,-1.18995253290885e+01,7.29138290104717e+01
2.10329408264261e+01,-1.18975263107833e+01,7.29098016826819e+01
2.10377843976423e+01,-1.18955272963210e+01,7.29057733491047e+01
2.10426290842605e+01,-1.18935282857063e+01,7.29017440094615e+01
2.10474748865373e+01,-1.18915292789442e+01,7.28977136634732e+01
2.10523218047299e+01,-1.18895302760395e+01,7.28936823108609e+01
2.10571698390951e+01,-1.18875312769972e+01,7.28896499513457e+01
2.10620189898900e+01,-1.18855322818224e+01,7.28856165846487e+01
2.10668692573717e+01,-1.18835332905196e+01,7.28815822104901e+01
2.10717206417973e+01,-1.18815343030942e+01,7.28775468285913e+01
2.10765731434242e+01,-1.18795353195507e+01,7.28735104386724e+01
2.10814267625094e+01,-1.18775363398943e+01,7.28694730404543e+01
2.10862814993104e+01,-1.18755373641297e+01,7.28654346336568e+01
2.10911373540846e+01,-1.18735383922622e+01,7.28613952180009e+01
2.10959943270894e+01,-1.18715394242965e+01,7.28573547932066e+01
2.11008524185823e+01,-1.18695404602377e+01,7.28533133589940e+01
2.11057116288210e+01,-1.18675415000905e+01,7.28492709150832e+01
2.11105719580629e+01,-1.18655425438601e+01,7.28452274611940e+01
2.11154334065659e+01,-1.18635435915515e+01,7.28411829970464e+01
2.11202959745877e+01,-1.18615446431695e+01,7.28371375223602e+01
2.11251596623860e+01,-1.18595456987192e+01,7.28330910368549e+01
2.11300244702188e+01,-1.18575467582054e+01,7.28290435402500e+01
2.11348903983439e+01,-1.18555478216334e+01,7.28249950322654e+01
2.11397574470194e+01,-1.18535488890081e+01,7.28209455126202e+01
2.11446256165034e+01,-1.18515499603344e+01,7.28168949810338e+01
2.11494949070538e+01,-1.18495510356173e+01,7.28128434372250e+01
2.11543653189289e+01,-1.18475521148618e+01,7.28087908809133e+01
2.11592368523869e+01,-1.18455531980730e+01,7.28047373118176e+01
2.11641095076861e+01,-1.18435542852561e+01,7.28006827296569e+01
2.11689832850848e+01,-1.18415553764157e+01,7.27966271341498e+01
2.11738581848414e+01,-1.18395564715571e+01,7.27925705250152e+01
2.11787342072145e+01,-1.18375575706856e+01,7.27885129019720e+01
2.11836113524624e+01,-1.18355586738057e+01,7.27844542647380e+01
2.11884896208439e+01,-1.18335597809227e+01,7.27803946130321e+01
2.11933690126174e+01,-1.18315608920417e+01,7.27763339465726e+01
2.11982495280418e+01,-1.18295620071677e+01,7.27722722650778e+01
2.12031311673759e+01,-1.18275631263058e+01,7.27682095682656e+01
2.12080139308783e+01,-1.18255642494610e+01,7.27641458558543e+01
2.12128978188080e+01,-1.18235653766385e+01,7.27600811275618e+01
2.12177828314240e+01,-1.18215665078433e+01,7.27560153831059e+01
2.12226689689852e+01,-1.18195676430805e+01,7.27519486222047e+01
2.12275562317506e+01,-1.18175687823551e+01,7.27478808445753e+01
2.12324446199795e+01,-1.18155699256724e+01,7.27438120499356e+01
2.12373341339310e+01,-1.18135710730373e+01,7.27397422380031e+01
2.12422247738643e+01,-1.18115722244551e+01,7.27356714084951e+01
2.12471165400387e+01,-1.18095733799307e+01,7.27315995611289e+01
