Frequency,Magnitude,Phase
1.83865395386216e+01,5.52692987211379e-02,1.79021388048884e+02
1.83907736832621e+01,5.52642650782805e-02,1.79017363744403e+02
1.83950088029627e+01,5.52591906127868e-02,1.79013339391075e+02
1.83992448979480e+01,5.52540753236557e-02,1.79009314988721e+02
1.84034819684425e+01,5.52489192099605e-02,1.79005290537165e+02
1.84077200146708e+01,5.52437222709097e-02,1.79001266036228e+02
1.84119590368577e+01,5.52384845056195e-02,1.78997241485732e+02
1.84161990352280e+01,5.52332059132743e-02,1.78993216885501e+02
1.84204400100063e+01,5.52278864928069e-02,1.78989192235356e+02
1.84246819614176e+01,5.52225262434582e-02,1.78985167535120e+02
1.84289248896868e+01,5.52171251642366e-02,1.78981142784615e+02
1.84331687950388e+01,5.52116832543357e-02,1.78977117983663e+02
1.84374136776986e+01,5.52062005126459e-02,1.78973093132086e+02
1.84416595378913e+01,5.52006769383002e-02,1.78969068229708e+02
1.84459063758420e+01,5.51951125305902e-02,1.78965043276349e+02
1.84501541917759e+01,5.51895072882166e-02,1.78961018271834e+02
1.84544029859182e+01,5.51838612104758e-02,1.78956993215983e+02
1.84586527584941e+01,5.51781742963566e-02,1.78952968108619e+02
1.84629035097290e+01,5.51724465445677e-02,1.78948942949565e+02
1.84671552398482e+01,5.51666779546832e-02,1.78944917738642e+02
1.84714079490772e+01,5.51608685252976e-02,1.78940892475674e+02
1.84756616376414e+01,5.51550182556774e-02,1.78936867160482e+02
1.84799163057664e+01,5.51491271447090e-02,1.78932841792888e+02
1.84841719536777e+01,5.51431951913720e-02,1.78928816372715e+02
1.84884285816010e+01,5.51372223946228e-02,1.78924790899786e+02
1.84926861897619e+01,5.51312087535511e-02,1.78920765373922e+02
1.84969447783862e+01,5.51251542669930e-02,1.78916739794946e+02
1.85012043476997e+01,5.51190589340410e-02,1.78912714162680e+02
1.85054648979282e+01,5.51129227535302e-02,1.78908688476946e+02
1.85097264292976e+01,5.51067457246035e-02,1.78904662737566e+02
1.85139889420338e+01,5.51005278459358e-02,1.78900636944364e+02
1.85182524363629e+01,5.50942691166690e-02,1.78896611097161e+02
1.85225169125108e+01,5.50879695356357e-02,1.78892585195779e+02
1.85267823707038e+01,5.50816291016682e-02,1.78888559240041e+02
1.85310488111678e+01,5.50752478138931e-02,1.78884533229768e+02
1.85353162341292e+01,5.50688256710551e-02,1.78880507164784e+02
1.85395846398142e+01,5.50623626721726e-02,1.78876481044911e+02
1.85438540284490e+01,5.50558588159909e-02,1.78872454869970e+02
1.85481244002601e+01,5.50493141013989e-02,1.78868428639784e+02
1.85523957554739e+01,5.50427285275087e-02,1.78864402354176e+02
1.85566680943168e+01,5.50361020927920e-02,1.78860376012967e+02
1.85609414170153e+01,5.50294347964673e-02,1.78856349615980e+02
1.85652157237961e+01,5.50227266372293e-02,1.78852323163036e+02
1.85694910148857e+01,5.50159776139215e-02,1.78848296653959e+02
1.85737672905107e+01,5.50091877253487e-02,1.78844270088571e+02
1.85780445508980e+01,5.50023569704242e-02,1.78840243466694e+02
1.85823227962743e+01,5.49954853479496e-02,1.78836216788149e+02
1.85866020268664e+01,5.49885728565574e-02,1.78832190052760e+02
1.85908822429012e+01,5.49816194953602e-02,1.78828163260348e+02
1.85951634446057e+01,5.49746252630968e-02,1.78824136410735e+02
1.85994456322068e+01,5.49675901583210e-02,1.78820109503745e+02
1.86037288059315e+01,5.49605141799715e-02,1.78816082539200e+02
1.86080129660070e+01,5.49533973269576e-02,1.78812055516920e+02
1.86122981126604e+01,5.49462395977663e-02,1.78808028436729e+02
1.86165842461188e+01,5.49390409912712e-02,1.78804001298449e+02
1.86208713666096e+01,5.49318015062669e-02,1.78799974101903e+02
1.86251594743601e+01,5.49245211415856e-02,1.78795946846911e+02
1.86294485695975e+01,5.49171998958308e-02,1.78791919533297e+02
1.86337386525493e+01,5.49098377678278e-02,1.78787892160883e+02
1.86380297234429e+01,5.49024347562002e-02,1.78783864729491e+02
1.86423217825059e+01,5.48949908596838e-02,1.78779837238944e+02
1.86466148299658e+01,5.48875060770161e-02,1.78775809689063e+02
1.86509088660503e+01,5.48799804069012e-02,1.78771782079670e+02
1.86552038909869e+01,5.48724138480906e-02,1.78767754410588e+02
1.86594999050034e+01,5.48648063990495e-02,1.78763726681640e+02
1.86637969083276e+01,5.48571580588217e-02,1.78759698892646e+02
1.86680949011873e+01,5.48494688258482e-02,1.78755671043431e+02
1.86723938838104e+01,5.48417386986463e-02,1.78751643133815e+02
1.86766938564248e+01,5.48339676761736e-02,1.78747615163621e+02
1.86809948192584e+01,5.48261557569652e-02,1.78743587132671e+02
1.86852967725394e+01,5.48183029395769e-02,1.78739559040787e+02
1.86895997164958e+01,5.48104092226693e-02,1.78735530887793e+02
1.86939036513557e+01,5.48024746050903e-02,1.78731502673508e+02
1.86982085773473e+01,5.47944990851025e-02,1.78727474397757e+02
1.87025144946990e+01,5.47864826615411e-02,1.78723446060361e+02
1.87068214036389e+01,5.47784253331564e-02,1.78719417661142e+02
1.87111293043954e+01,5.47703270981729e-02,1.78715389199923e+02
1.87154381971969e+01,5.47621879554546e-02,1.78711360676525e+02
1.87197480822719e+01,5.47540079034109e-02,1.78707332090771e+02
1.87240589598488e+01,5.47457869406996e-02,1.78703303442484e+02
1.87283708301563e+01,5.47375250659338e-02,1.78699274731484e+02
1.87326836934229e+01,5.47292222775269e-02,1.78695245957596e+02
1.87369975498774e+01,5.47208785743304e-02,1.78691217120639e+02
1.87413123997483e+01,5.47124939545016e-02,1.78687188220438e+02
1.87456282432646e+01,5.47040684169253e-02,1.78683159256813e+02
1.87499450806550e+01,5.46956019598170e-02,1.78679130229588e+02
1.87542629121483e+01,5.46870945819052e-02,1.78675101138584e+02
1.87585817379736e+01,5.46785462816782e-02,1.78671071983623e+02
1.87629015583598e+01,5.46699570575568e-02,1.78667042764529e+02
1.87672223735359e+01,5.46613269081546e-02,1.78663013481122e+02
1.87715441837310e+01,5.46526558318797e-02,1.78658984133225e+02
1.87758669891743e+01,5.46439438272812e-02,1.78654954720660e+02
1.87801907900949e+01,5.46351908926837e-02,1.78650925243250e+02
1.87845155867220e+01,5.46263970267656e-02,1.78646895700816e+02
1.87888413792851e+01,5.46175622279402e-02,1.78642866093181e+02
1.87931681680134e+01,5.46086864946087e-02,1.78638836420166e+02
1.87974959531363e+01,5.45997698252064e-02,1.78634806681595e+02
1.88018247348834e+01,5.45908122181276e-02,1.78630776877289e+02
1.88061545134840e+01,5.45818136719155e-02,1.78626747007070e+02
1.88104852891677e+01,5.45727741850726e-02,1.78622717070760e+02
1.88148170621643e+01,5.45636937557615e-02,1.78618687068182e+02
1.88191498327033e+01,5.45545723824355e-02,1.78614656999158e+02
1.88234836010144e+01,5.45454100637371e-02,1.78610626863510e+02
1.88278183673274e+01,5.45362067979037e-02,1.78606596661059e+02
1.88321541318722e+01,5.45269625833162e-02,1.78602566391629e+02
1.88364908948787e+01,5.45176774183161e-02,1.78598536055042e+02
1.88408286565767e+01,5.45083513014268e-02,1.78594505651118e+02
1.88451674171962e+01,5.44989842308604e-02,1.78590475179682e+02
1.88495071769673e+01,5.44895762050355e-02,1.78586444640554e+02
1.88538479361201e+01,5.44801272223759e-02,1.78582414033557e+02
1.88581896948847e+01,5.44706372808887e-02,1.78578383358513e+02
1.88625324534913e+01,5.44611063793798e-02,1.78574352615244e+02
1.88668762121701e+01,5.44515345158323e-02,1.78570321803573e+02
1.88712209711516e+01,5.44419216888018e-02,1.78566290923321e+02
1.88755667306659e+01,5.44322678964868e-02,1.78562259974310e+02
1.88799134909435e+01,5.44225731371292e-02,1.78558228956364e+02
1.88842612522150e+01,5.44128374091888e-02,1.78554197869303e+02
1.88886100147107e+01,5.44030607107724e-02,1.78550166712950e+02
1.88929597786613e+01,5.43932430403041e-02,1.78546135487127e+02
1.88973105442973e+01,5.43833843959719e-02,1.78542104191656e+02
1.89016623118496e+01,5.43734847761468e-02,1.78538072826359e+02
1.89060150815487e+01,5.43635441790082e-02,1.78534041391059e+02
1.89103688536254e+01,5.43535626028415e-02,1.78530009885577e+02
1.89147236283107e+01,5.43435400458038e-02,1.78525978309736e+02
1.89190794058353e+01,5.43334765061949e-02,1.78521946663358e+02
1.89234361864303e+01,5.43233719823524e-02,1.78517914946265e+02
1.89277939703266e+01,5.43132264723011e-02,1.78513883158278e+02
1.89321527577552e+01,5.43030399743985e-02,1.78509851299221e+02
1.89365125489473e+01,5.42928124868310e-02,1.78505819368915e+02
1.89408733441339e+01,5.42825440077156e-02,1.78501787367182e+02
1.89452351435464e+01,5.42722345353389e-02,1.78497755293845e+02
1.89495979474160e+01,5.42618840678320e-02,1.78493723148725e+02
1.89539617559739e+01,5.42514926033886e-02,1.78489690931645e+02
1.89583265694516e+01,5.42410601402649e-02,1.78485658642426e+02
1.89626923880805e+01,5.42305866765383e-02,1.78481626280891e+02
1.89670592120919e+01,5.42200722101977e-02,1.78477593846863e+02
1.89714270417176e+01,5.42095167396624e-02,1.78473561340162e+02
1.89757958771890e+01,5.41989202629965e-02,1.78469528760611e+02
1.89801657187377e+01,5.41882827783749e-02,1.78465496108033e+02
1.89845365665955e+01,5.41776042837322e-02,1.78461463382249e+02
1.89889084209941e+01,5.41668847773435e-02,1.78457430583081e+02
1.89932812821653e+01,5.41561242573397e-02,1.78453397710352e+02
1.89976551503408e+01,5.41453227216325e-02,1.78449364763883e+02
1.90020300257528e+01,5.41344801685816e-02,1.78445331743497e+02
1.90064059086329e+01,5.41235965960899e-02,1.78441298649016e+02
1.90107827992134e+01,5.41126720023914e-02,1.78437265480261e+02
1.90151606977262e+01,5.41017063853473e-02,1.78433232237055e+02
1.90195396044035e+01,5.40906997432251e-02,1.78429198919221e+02
1.90239195194774e+01,5.40796520739558e-02,1.78425165526579e+02
1.90283004431801e+01,5.40685633756120e-02,1.78421132058952e+02
1.90326823757439e+01,5.40574336462693e-02,1.78417098516163e+02
1.90370653174011e+01,5.40462628839013e-02,1.78413064898033e+02
1.90414492683842e+01,5.40350510867722e-02,1.78409031204384e+02
1.90458342289255e+01,5.40237982525649e-02,1.78404997435039e+02
1.90502201992575e+01,5.40125043793471e-02,1.78400963589820e+02
1.90546071796128e+01,5.40011694654348e-02,1.78396929668547e+02
1.90589951702240e+01,5.39897935084325e-02,1.78392895671045e+02
1.90633841713237e+01,5.39783765066495e-02,1.78388861597134e+02
1.90677741831445e+01,5.39669184578213e-02,1.78384827446637e+02
1.90721652059194e+01,5.39554193600566e-02,1.78380793219376e+02
1.90765572398810e+01,5.39438792113121e-02,1.78376758915173e+02
1.90809502852623e+01,5.39322980094978e-02,1.78372724533849e+02
1.90853443422961e+01,5.39206757526001e-02,1.78368690075228e+02
1.90897394112154e+01,5.39090124386810e-02,1.78364655539131e+02
1.90941354922532e+01,5.38973080654516e-02,1.78360620925380e+02
1.90985325856427e+01,5.38855626309575e-02,1.78356586233797e+02
1.91029306916169e+01,5.38737761330944e-02,1.78352551464204e+02
1.91073298104090e+01,5.38619485698934e-02,1.78348516616424e+02
1.91117299422523e+01,5.38500799392106e-02,1.78344481690278e+02
1.91161310873801e+01,5.38381702387060e-02,1.78340446685589e+02
1.91205332460256e+01,5.38262194666447e-02,1.78336411602177e+02
1.91249364184223e+01,5.38142276206646e-02,1.78332376439867e+02
1.91293406048037e+01,5.38021946987936e-02,1.78328341198479e+02
1.91337458054033e+01,5.37901206987931e-02,1.78324305877835e+02
1.91381520204545e+01,5.37780056184867e-02,1.78320270477759e+02
1.91425592501911e+01,5.37658494558836e-02,1.78316234998071e+02
1.91469674948467e+01,5.37536522086588e-02,1.78312199438594e+02
1.91513767546549e+01,5.37414138748547e-02,1.78308163799149e+02
1.91557870298497e+01,5.37291344521798e-02,1.78304128079559e+02
1.91601983206648e+01,5.37168139384701e-02,1.78300092279646e+02
1.91646106273341e+01,5.37044523316245e-02,1.78296056399232e+02
1.91690239500915e+01,5.36920496291252e-02,1.78292020438139e+02
1.91734382891710e+01,5.36796058292187e-02,1.78287984396189e+02
1.91778536448067e+01,5.36671209296698e-02,1.78283948273204e+02
1.91822700172327e+01,5.36545949279092e-02,1.78279912069006e+02
1.91866874066831e+01,5.36420278219075e-02,1.78275875783417e+02
1.91911058133921e+01,5.36294196094889e-02,1.78271839416259e+02
1.91955252375940e+01,5.36167702883220e-02,1.78267802967354e+02
1.91999456795230e+01,5.36040798562355e-02,1.78263766436525e+02
1.92043671394137e+01,5.35913483111978e-02,1.78259729823592e+02
1.92087896175003e+01,5.35785756504673e-02,1.78255693128379e+02
1.92132131140174e+01,5.35657618720435e-02,1.78251656350707e+02
1.92176376291995e+01,5.35529069737568e-02,1.78247619490398e+02
1.92220631632811e+01,5.35400109530516e-02,1.78243582547275e+02
1.92264897164969e+01,5.35270738079046e-02,1.78239545521158e+02
1.92309172890817e+01,5.35140955358838e-02,1.78235508411871e+02
1.92353458812701e+01,5.35010761347557e-02,1.78231471219236e+02
1.92397754932969e+01,5.34880156022058e-02,1.78227433943073e+02
1.92442061253971e+01,5.34749139358250e-02,1.78223396583207e+02
1.92486377778054e+01,5.34617711332978e-02,1.78219359139457e+02
1.92530704507569e+01,5.34485871925724e-02,1.78215321611647e+02
1.92575041444866e+01,5.34353621108563e-02,1.78211283999598e+02
1.92619388592296e+01,5.34220958861256e-02,1.78207246303133e+02
1.92663745952209e+01,5.34087885159182e-02,1.78203208522073e+02
1.92708113526958e+01,5.33954399978907e-02,1.78199170656241e+02
1.92752491318894e+01,5.33820503297083e-02,1.78195132705458e+02
1.92796879330372e+01,5.33686195088499e-02,1.78191094669546e+02
1.92841277563743e+01,5.33551475330909e-02,1.78187056548328e+02
1.92885686021363e+01,5.33416344000508e-02,1.78183018341625e+02
1.92930104705585e+01,5.33280801071434e-02,1.78178980049260e+02
1.92974533618765e+01,5.33144846521787e-02,1.78174941671054e+02
1.93018972763258e+01,5.33008480324829e-02,1.78170903206830e+02
1.93063422141420e+01,5.32871702459052e-02,1.78166864656409e+02
1.93107881755608e+01,5.32734512899738e-02,1.78162826019614e+02
1.93152351608180e+01,5.32596911621206e-02,1.78158787296266e+02
1.93196831701492e+01,5.32458898598633e-02,1.78154748486188e+02
1.93241322037904e+01,5.32320473810196e-02,1.78150709589201e+02
1.93285822619774e+01,5.32181637228758e-02,1.78146670605127e+02
1.93330333449461e+01,5.32042388831587e-02,1.78142631533789e+02
1.93374854529325e+01,5.31902728590439e-02,1.78138592375009e+02
1.93419385861727e+01,5.31762656484237e-02,1.78134553128608e+02
1.93463927449029e+01,5.31622172488216e-02,1.78130513794408e+02
1.93508479293590e+01,5.31481276574346e-02,1.78126474372231e+02
1.93553041397774e+01,5.31339968718828e-02,1.78122434861901e+02
1.93597613763943e+01,5.31198248897474e-02,1.78118395263237e+02
1.93642196394460e+01,5.31056117085801e-02,1.78114355576063e+02
1.93686789291689e+01,5.30913573254836e-02,1.78110315800200e+02
1.93731392457995e+01,5.30770617382844e-02,1.78106275935471e+02
1.93776005895741e+01,5.30627249442488e-02,1.78102235981696e+02
1.93820629607294e+01,5.30483469409646e-02,1.78098195938700e+02
1.93865263595020e+01,5.30339277257869e-02,1.78094155806302e+02
1.93909907861284e+01,5.30194672962332e-02,1.78090115584326e+02
1.93954562408454e+01,5.30049656496095e-02,1.78086075272593e+02
1.93999227238897e+01,5.29904227833804e-02,1.78082034870925e+02
1.94043902354982e+01,5.29758386950481e-02,1.78077994379144e+02
1.94088587759077e+01,5.29612133818306e-02,1.78073953797073e+02
1.94133283453550e+01,5.29465468413670e-02,1.78069913124533e+02
1.94177989440773e+01,5.29318390708203e-02,1.78065872361346e+02
1.94222705723115e+01,5.29170900676482e-02,1.78061831507334e+02
1.94267432302947e+01,5.29022998293635e-02,1.78057790562319e+02
1.94312169182641e+01,5.28874683531810e-02,1.78053749526123e+02
1.94356916364568e+01,5.28725956364014e-02,1.78049708398568e+02
1.94401673851100e+01,5.28576816766006e-02,1.78045667179476e+02
1.94446441644611e+01,5.28427264709611e-02,1.78041625868670e+02
1.94491219747475e+01,5.28277300168584e-02,1.78037584465970e+02
1.94536008162064e+01,5.28126923116060e-02,1.78033542971199e+02
1.94580806890755e+01,5.27976133525762e-02,1.78029501384179e+02
1.94625615935922e+01,5.27824931369624e-02,1.78025459704731e+02
1.94670435299941e+01,5.27673316622566e-02,1.78021417932679e+02
1.94715264985188e+01,5.27521289256932e-02,1.78017376067843e+02
1.94760104994040e+01,5.27368849244715e-02,1.78013334110046e+02
1.94804955328874e+01,5.27215996559242e-02,1.78009292059110e+02
1.94849815992069e+01,5.27062731173647e-02,1.78005249914856e+02
1.94894686986002e+01,5.26909053060285e-02,1.78001207677107e+02
1.94939568313054e+01,5.26754962192642e-02,1.77997165345684e+02
1.94984459975602e+01,5.26600458540819e-02,1.77993122920410e+02
1.95029361976028e+01,5.26445542079611e-02,1.77989080401107e+02
1.95074274316712e+01,5.26290212781792e-02,1.77985037787596e+02
1.95119197000035e+01,5.26134470618752e-02,1.77980995079699e+02
1.95164130028380e+01,5.25978315562043e-02,1.77976952277238e+02
1.95209073404128e+01,5.25821747584137e-02,1.77972909380036e+02
1.95254027129662e+01,5.25664766658511e-02,1.77968866387914e+02
1.95298991207365e+01,5.25507372755629e-02,1.77964823300695e+02
1.95343965639623e+01,5.25349565847654e-02,1.77960780118199e+02
1.95388950428818e+01,5.25191345907089e-02,1.77956736840250e+02
1.95433945577336e+01,5.25032712905892e-02,1.77952693466669e+02
1.95478951087563e+01,5.24873666813658e-02,1.77948649997277e+02
1.95523966961885e+01,5.24714207604943e-02,1.77944606431898e+02
1.95568993202689e+01,5.24554335249636e-02,1.77940562770353e+02
1.95614029812361e+01,5.24394049720841e-02,1.77936519012463e+02
1.95659076793290e+01,5.24233350987689e-02,1.77932475158051e+02
1.95704134147864e+01,5.24072239022734e-02,1.77928431206939e+02
1.95749201878472e+01,5.23910713797721e-02,1.77924387158948e+02
1.95794279987503e+01,5.23748775282930e-02,1.77920343013902e+02
1.95839368477347e+01,5.23586423448868e-02,1.77916298771620e+02
1.95884467350395e+01,5.23423658268908e-02,1.77912254431926e+02
1.95929576609038e+01,5.23260479712067e-02,1.77908209994642e+02
1.95974696255668e+01,5.23096887750327e-02,1.77904165459589e+02
1.96019826292676e+01,5.22932882352922e-02,1.77900120826590e+02
1.96064966722456e+01,5.22768463491957e-02,1.77896076095465e+02
1.96110117547401e+01,5.22603631138474e-02,1.77892031266038e+02
1.96155278769904e+01,5.22438385261461e-02,1.77887986338130e+02
1.96200450392360e+01,5.22272725832810e-02,1.77883941311563e+02
1.96245632417165e+01,5.22106652822492e-02,1.77879896186160e+02
1.96290824846713e+01,5.21940166201316e-02,1.77875850961740e+02
1.96336027683400e+01,5.21773265939240e-02,1.77871805638128e+02
1.96381240929624e+01,5.21605952004894e-02,1.77867760215145e+02
1.96426464587781e+01,5.21438224371559e-02,1.77863714692612e+02
1.96471698660269e+01,5.21270083007392e-02,1.77859669070352e+02
1.96516943149487e+01,5.21101527882903e-02,1.77855623348187e+02
1.96562198057832e+01,5.20932558966907e-02,1.77851577525938e+02
1.96607463387705e+01,5.20763176229901e-02,1.77847531603428e+02
1.96652739141506e+01,5.20593379642108e-02,1.77843485580478e+02
1.96698025321634e+01,5.20423169173915e-02,1.77839439456910e+02
1.96743321930492e+01,5.20252544792965e-02,1.77835393232547e+02
1.96788628970479e+01,5.20081506469959e-02,1.77831346907210e+02
1.96833946444000e+01,5.19910054174136e-02,1.77827300480721e+02
1.96879274353456e+01,5.19738187875880e-02,1.77823253952902e+02
1.96924612701250e+01,5.19565907543132e-02,1.77819207323574e+02
1.96969961489787e+01,5.19393213145075e-02,1.77815160592561e+02
1.97015320721471e+01,5.19220104652343e-02,1.77811113759684e+02
1.97060690398706e+01,5.19046582031785e-02,1.77807066824764e+02
1.97106070523898e+01,5.18872645253869e-02,1.77803019787624e+02
1.97151461099453e+01,5.18698294287753e-02,1.77798972648085e+02
1.97196862127778e+01,5.18523529102971e-02,1.77794925405970e+02
1.97242273611280e+01,5.18348349665621e-02,1.77790878061100e+02
1.97287695552366e+01,5.18172755946049e-02,1.77786830613298e+02
1.97333127953445e+01,5.17996747913733e-02,1.77782783062385e+02
1.97378570816925e+01,5.17820325536689e-02,1.77778735408183e+02
1.97424024145216e+01,5.17643488781218e-02,1.77774687650514e+02
1.97469487940727e+01,5.17466237618602e-02,1.77770639789200e+02
1.97514962205870e+01,5.17288572017010e-02,1.77766591824063e+02
1.97560446943055e+01,5.17110491941785e-02,1.77762543754925e+02
1.97605942154693e+01,5.16931997365187e-02,1.77758495581607e+02
1.97651447843197e+01,5.16753088252357e-02,1.77754447303932e+02
1.97696964010980e+01,5.16573764572684e-02,1.77750398921722e+02
1.97742490660454e+01,5.16394026293215e-02,1.77746350434798e+02
1.97788027794034e+01,5.16213873382731e-02,1.77742301842982e+02
1.97833575414133e+01,5.16033305808957e-02,1.77738253146097e+02
1.97879133523167e+01,5.15852323538842e-02,1.77734204343964e+02
1.97924702123551e+01,5.15670926540460e-02,1.77730155436405e+02
1.97970281217702e+01,5.15489114780329e-02,1.77726106423243e+02
1.98015870808034e+01,5.15306888228388e-02,1.77722057304298e+02
1.98061470896967e+01,5.15124246850509e-02,1.77718008079393e+02
1.98107081486917e+01,5.14941190614510e-02,1.77713958748349e+02
1.98152702580303e+01,5.14757719486693e-02,1.77709909310990e+02
1.98198334179543e+01,5.14573833435994e-02,1.77705859767135e+02
1.98243976287057e+01,5.14389532427953e-02,1.77701810116609e+02
1.98289628905265e+01,5.14204816429158e-02,1.77697760359232e+02
1.98335292036586e+01,5.14019685409486e-02,1.77693710494826e+02
1.98380965683443e+01,5.13834139333098e-02,1.77689660523213e+02
1.98426649848257e+01,5.13648178167883e-02,1.77685610444215e+02
1.98472344533449e+01,5.13461801879677e-02,1.77681560257655e+02
1.98518049741443e+01,5.13275010437163e-02,1.77677509963353e+02
1.98563765474662e+01,5.13087803803364e-02,1.77673459561132e+02
1.98609491735530e+01,5.12900181949270e-02,1.77669409050814e+02
1.98655228526470e+01,5.12712144839638e-02,1.77665358432220e+02
1.98700975849908e+01,5.12523692438140e-02,1.77661307705173e+02
1.98746733708270e+01,5.12334824713948e-02,1.77657256869494e+02
1.98792502103980e+01,5.12145541633311e-02,1.77653205925006e+02
1.98838281039467e+01,5.11955843160807e-02,1.77649154871529e+02
1.98884070517157e+01,5.11765729264417e-02,1.77645103708887e+02
1.98929870539478e+01,5.11575199908418e-02,1.77641052436901e+02
1.98975681108858e+01,5.11384255059456e-02,1.77637001055393e+02
1.99021502227725e+01,5.11192894684096e-02,1.77632949564184e+02
1.99067333898510e+01,5.11001118745942e-02,1.77628897963098e+02
1.99113176123643e+01,5.10808927213330e-02,1.77624846251955e+02
1.99159028905553e+01,5.10616320049641e-02,1.77620794430577e+02
1.99204892246672e+01,5.10423297222048e-02,1.77616742498787e+02
1.99250766149431e+01,5.10229858694897e-02,1.77612690456406e+02
1.99296650616263e+01,5.10036004434619e-02,1.77608638303256e+02
1.99342545649601e+01,5.09841734405894e-02,1.77604586039160e+02
1.99388451251877e+01,5.09647048573165e-02,1.77600533663938e+02
1.99434367425526e+01,5.09451946902442e-02,1.77596481177413e+02
1.99480294172981e+01,5.09256429359842e-02,1.77592428579407e+02
1.99526231496679e+01,5.09060495908525e-02,1.77588375869742e+02
1.99572179399054e+01,5.08864146515535e-02,1.77584323048239e+02
1.99618137882543e+01,5.08667381143310e-02,1.77580270114720e+02
1.99664106949583e+01,5.08470199758403e-02,1.77576217069008e+02
1.99710086602609e+01,5.08272602325002e-02,1.77572163910924e+02
1.99756076844062e+01,5.08074588806255e-02,1.77568110640290e+02
1.99802077676378e+01,5.07876159170439e-02,1.77564057256928e+02
1.99848089101996e+01,5.07677313377469e-02,1.77560003760661e+02
1.99894111123357e+01,5.07478051395649e-02,1.77555950151308e+02
1.99940143742899e+01,5.07278373187085e-02,1.77551896428694e+02
1.99986186963065e+01,5.07078278716061e-02,1.77547842592639e+02
2.00032240786294e+01,5.06877767948025e-02,1.77543788642965e+02
2.00078305215029e+01,5.06676840845104e-02,1.77539734579496e+02
2.00124380251712e+01,5.06475497374495e-02,1.77535680402050e+02
2.00170465898786e+01,5.06273737496222e-02,1.77531626110453e+02
2.00216562158694e+01,5.06071561177682e-02,1.77527571704524e+02
2.00262669033880e+01,5.05868968381071e-02,1.77523517184086e+02
2.00308786526789e+01,5.05665959069537e-02,1.77519462548961e+02
2.00354914639866e+01,5.05462533207774e-02,1.77515407798970e+02
2.00401053375556e+01,5.05258690758822e-02,1.77511352933937e+02
2.00447202736306e+01,5.05054431686442e-02,1.77507297953681e+02
2.00493362724562e+01,5.04849755954409e-02,1.77503242858026e+02
2.00539533342773e+01,5.04644663524900e-02,1.77499187646793e+02
2.00585714593385e+01,5.04439154363286e-02,1.77495132319804e+02
2.00631906478847e+01,5.04233228430390e-02,1.77491076876881e+02
2.00678109001609e+01,5.04026885689885e-02,1.77487021317846e+02
2.00724322164119e+01,5.03820126106605e-02,1.77482965642520e+02
2.00770545968829e+01,5.03612949641699e-02,1.77478909850727e+02
2.00816780418188e+01,5.03405356258265e-02,1.77474853942286e+02
2.00863025514649e+01,5.03197345919278e-02,1.77470797917021e+02
2.00909281260662e+01,5.02988918588551e-02,1.77466741774754e+02
2.00955547658681e+01,5.02780074226824e-02,1.77462685515305e+02
2.01001824711159e+01,5.02570812797648e-02,1.77458629138498e+02
2.01048112420548e+01,5.02361134264702e-02,1.77454572644153e+02
2.01094410789303e+01,5.02151038587671e-02,1.77450516032094e+02
2.01140719819880e+01,5.01940525732215e-02,1.77446459302141e+02
2.01187039514732e+01,5.01729595658083e-02,1.77442402454116e+02
2.01233369876316e+01,5.01518248328334e-02,1.77438345487843e+02
2.01279710907089e+01,5.01306483705542e-02,1.77434288403141e+02
2.01326062609507e+01,5.01094301751814e-02,1.77430231199833e+02
2.01372424986027e+01,5.00881702427582e-02,1.77426173877742e+02
2.01418798039109e+01,5.00668685696647e-02,1.77422116436688e+02
2.01465181771210e+01,5.00455251520637e-02,1.77418058876495e+02
2.01511576184789e+01,5.00241399858796e-02,1.77414001196983e+02
2.01557981282308e+01,5.00027130676976e-02,1.77409943397975e+02
2.01604397066225e+01,4.99812443933545e-02,1.77405885479292e+02
2.01650823539001e+01,4.99597339591199e-02,1.77401827440756e+02
2.01697260703099e+01,4.99381817611437e-02,1.77397769282190e+02
2.01743708560981e+01,4.99165877955062e-02,1.77393711003415e+02
2.01790167115108e+01,4.98949520584329e-02,1.77389652604253e+02
2.01836636367944e+01,4.98732745460641e-02,1.77385594084525e+02
2.01883116321953e+01,4.98515552542521e-02,1.77381535444055e+02
2.01929606979600e+01,4.98297941793334e-02,1.77377476682663e+02
2.01976108343348e+01,4.98079913174330e-02,1.77373417800172e+02
2.02022620415664e+01,4.97861466645796e-02,1.77369358796403e+02
2.02069143199013e+01,4.97642602168969e-02,1.77365299671178e+02
2.02115676695863e+01,4.97423319703469e-02,1.77361240424320e+02
2.02162220908680e+01,4.97203619211002e-02,1.77357181055649e+02
2.02208775839932e+01,4.96983500652382e-02,1.77353121564988e+02
2.02255341492087e+01,4.96762963987844e-02,1.77349061952159e+02
2.02301917867615e+01,4.96542009176541e-02,1.77345002216984e+02
2.02348504968984e+01,4.96320636182742e-02,1.77340942359284e+02
2.02395102798664e+01,4.96098844961925e-02,1.77336882378882e+02
2.02441711359127e+01,4.95876635476943e-02,1.77332822275599e+02
2.02488330652843e+01,4.95654007687789e-02,1.77328762049257e+02
2.02534960682284e+01,4.95430961554620e-02,1.77324701699678e+02
2.02581601449923e+01,4.95207497036109e-02,1.77320641226684e+02
2.02628252958231e+01,4.94983614094894e-02,1.77316580630097e+02
